snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260605T000756-0400,2026-06-05T04:07:56.360509+00:00,2026-06-05T00:07:54.169713-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.0,7.0,W-NW,Fair/clear
20260605T001758-0400,2026-06-05T04:17:58.985910+00:00,2026-06-05T00:17:58.724435-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.0,7.0,W-NW,Fair/clear
20260605T002801-0400,2026-06-05T04:28:01.029740+00:00,2026-06-05T00:28:00.810770-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.0,7.0,W-NW,Fair/clear
20260605T003803-0400,2026-06-05T04:38:03.234429+00:00,2026-06-05T00:38:02.981500-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.0,7.0,W-NW,Fair/clear
20260605T004805-0400,2026-06-05T04:48:05.478404+00:00,2026-06-05T00:48:05.245397-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.2,7.199999999999999,W-NW,Fair/clear
20260605T005807-0400,2026-06-05T04:58:07.707961+00:00,2026-06-05T00:58:07.421625-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.2,7.199999999999999,W-NW,Fair/clear
20260605T010809-0400,2026-06-05T05:08:09.896953+00:00,2026-06-05T01:08:09.640383-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.2,7.199999999999999,W-NW,Fair/clear
20260605T011812-0400,2026-06-05T05:18:12.025263+00:00,2026-06-05T01:18:11.782202-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.2,7.199999999999999,W-NW,Fair/clear
20260605T012814-0400,2026-06-05T05:28:14.089590+00:00,2026-06-05T01:28:13.842487-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.2,7.199999999999999,W-NW,Fair/clear
20260605T013816-0400,2026-06-05T05:38:16.239604+00:00,2026-06-05T01:38:15.972271-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.2,7.199999999999999,W-NW,Fair/clear
20260605T014818-0400,2026-06-05T05:48:18.256420+00:00,2026-06-05T01:48:18.020775-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.0,7.0,W-NW,Fair/clear
20260605T015820-0400,2026-06-05T05:58:20.352711+00:00,2026-06-05T01:58:20.111095-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,23.0,6.0,8.0,38.0,996.24,0.0,7.0,30.0,7.0,W-NW,Fair/clear
20260605T020822-0400,2026-06-05T06:08:22.419828+00:00,2026-06-05T02:08:22.181944-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,8.0,46.0,996.24,0.0,7.0,30.0,7.0,Other/variable,Fair/clear
20260605T021824-0400,2026-06-05T06:18:24.573753+00:00,2026-06-05T02:18:24.295489-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,8.0,46.0,996.24,0.0,7.0,30.0,7.0,Other/variable,Fair/clear
20260605T022826-0400,2026-06-05T06:28:26.677605+00:00,2026-06-05T02:28:26.442425-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,8.0,46.0,996.24,0.0,7.0,30.0,7.0,Other/variable,Fair/clear
20260605T023830-0400,2026-06-05T06:38:30.344850+00:00,2026-06-05T02:38:30.133285-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,8.0,46.0,996.24,0.0,7.0,30.0,7.0,Other/variable,Fair/clear
20260605T024835-0400,2026-06-05T06:48:35.157729+00:00,2026-06-05T02:48:34.914949-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,8.0,46.0,996.24,0.0,7.0,30.2,7.199999999999999,Other/variable,Fair/clear
20260605T025837-0400,2026-06-05T06:58:37.315449+00:00,2026-06-05T02:58:37.032737-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,7.0,43.0,995.57,0.0,4.0,30.2,7.199999999999999,E-SE/onshore-ish,Partly cloudy
20260605T030839-0400,2026-06-05T07:08:39.338886+00:00,2026-06-05T03:08:39.102952-04:00,highest-temperature-in-toronto-on-june-5-2026,2026-06-05,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,23.0,20.0,3.0,7.0,43.0,995.57,0.0,4.0,30.2,7.199999999999999,E-SE/onshore-ish,Partly cloudy
