snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,18 C or below,lte,18,0.00787278235417362,0.0005,0.9995,0.007372782354173619,,0.001,0.002,280.96,10538.45244,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,19 C,eq,19,0.019160088655937896,0.0015,0.9985,0.017660088655937895,,0.003,0.003,883.9124770000001,9191.46505,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,20 C,eq,20,0.018384847836294047,0.0015,0.9985,0.016884847836294046,,0.003,0.003,1014.2654610000001,8542.8635,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,21 C,eq,21,0.01592901191490795,0.002,0.998,0.013929011914907951,0.001,0.003,0.003,2041.8408910000005,8298.31391,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,22 C,eq,22,0.022516062993886445,0.002,0.998,0.020516062993886447,0.001,0.003,0.003,768.702983,8865.2494,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,23 C,eq,23,0.05141102639286526,0.002,0.998,0.04941102639286526,0.001,0.003,0.003,1388.4524040000001,7616.24078,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,24 C,eq,24,0.09725255031859385,0.0025,0.9975,0.09475255031859385,0.001,0.004,0.004,1520.8187179999998,3577.51204,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,25 C,eq,25,0.08377811330265496,0.0075,0.9925,0.07627811330265497,0.005,0.01,0.009,7181.738867000001,2403.01927,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,26 C,eq,26,0.11826928339861263,0.0495,0.9505,0.06876928339861263,0.049,0.05,0.05,1934.658973,3336.07068,active,18.0,18.0,26.0,18.9,26.0,27.1,
20260603T000958-0400,2026-06-03T04:09:58.601654+00:00,2026-06-03T00:09:58.601654-04:00,highest-temperature-in-toronto-on-june-3-2026,2026-06-03T03:54:29.091383Z,v0.4.9 HGBC feature-based ML model,28,0.33743840140327486,27 C,eq,27,0.1775371826268873,0.175,0.825,0.0025371826268873188,0.16,0.19,0.16,1371.1067080000003,1381.2113,active,18.0,18.0,26.0,18.9,26.0,27.1,
