snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c,model_lte_53c,market_yes_lte_53c,market_no_lte_53c,edge_lte_53c,best_bid_lte_53c,best_ask_lte_53c,last_lte_53c,model_eq_54c,market_yes_eq_54c,market_no_eq_54c,edge_eq_54c,best_bid_eq_54c,best_ask_eq_54c,last_eq_54c,model_eq_56c,market_yes_eq_56c,market_no_eq_56c,edge_eq_56c,best_bid_eq_56c,best_ask_eq_56c,last_eq_56c,model_eq_58c,market_yes_eq_58c,market_no_eq_58c,edge_eq_58c,best_bid_eq_58c,best_ask_eq_58c,last_eq_58c,model_eq_60c,market_yes_eq_60c,market_no_eq_60c,edge_eq_60c,best_bid_eq_60c,best_ask_eq_60c,last_eq_60c,model_eq_62c,market_yes_eq_62c,market_no_eq_62c,edge_eq_62c,best_bid_eq_62c,best_ask_eq_62c,last_eq_62c,model_eq_64c,market_yes_eq_64c,market_no_eq_64c,edge_eq_64c,best_bid_eq_64c,best_ask_eq_64c,last_eq_64c,model_eq_66c,market_yes_eq_66c,market_no_eq_66c,edge_eq_66c,best_bid_eq_66c,best_ask_eq_66c,last_eq_66c,model_eq_68c,market_yes_eq_68c,market_no_eq_68c,edge_eq_68c,best_bid_eq_68c,best_ask_eq_68c,last_eq_68c,model_eq_70c,market_yes_eq_70c,market_no_eq_70c,edge_eq_70c,best_bid_eq_70c,best_ask_eq_70c,last_eq_70c,model_gte_72c,market_yes_gte_72c,market_no_gte_72c,edge_gte_72c,best_bid_gte_72c,best_ask_gte_72c,last_gte_72c
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T06:54:34.244196Z,v0.5.0 HGBC feature-based ML model,59,0.367263178325336,,48.0,60.0,,57.0,58.9,,0.07269143984780664,0.0005,0.9995,0.07219143984780664,,0.001,,0.026726216517745788,0.0005,0.9995,0.026226216517745787,,0.001,0.029,0.06324091493423468,0.0015,0.9985,0.061740914934234684,0.001,0.002,0.029,0.4806355700364493,0.0035,0.9965,0.4771355700364493,0.003,0.004,0.03,0.31942644772016593,0.065,0.935,0.2544264477201659,0.05,0.08,0.1,0.033952640768056416,0.235,0.765,-0.20104735923194356,0.23,0.24,0.26,0.0028474673173470677,0.42,0.58,-0.4171525326826529,0.4,0.44,0.45,0.00044501278437982205,0.22,0.78,-0.21955498721562017,0.19,0.25,0.21,3.025462806576779e-05,0.029,0.971,-0.028969745371934235,0.022,0.036,0.033,3.7394569438477044e-06,0.003,0.997,-0.0029962605430561523,0.002,0.004,0.01,2.95988804827649e-07,0.0015,0.9985,-0.0014997040111951723,0.001,0.002,0.001
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T07:12:29.029024Z,v0.5.0 HGBC feature-based ML model,59,0.367263178325336,,48.0,60.0,,57.0,58.9,,0.07269143984780664,0.0005,0.9995,0.07219143984780664,,0.001,,0.026726216517745788,0.0005,0.9995,0.026226216517745787,,0.001,0.029,0.06324091493423468,0.0015,0.9985,0.061740914934234684,0.001,0.002,0.029,0.4806355700364493,0.0035,0.9965,0.4771355700364493,0.003,0.004,0.03,0.31942644772016593,0.065,0.935,0.2544264477201659,0.05,0.08,0.1,0.033952640768056416,0.255,0.745,-0.22104735923194357,0.24,0.27,0.26,0.0028474673173470677,0.44,0.56,-0.4371525326826529,0.39,0.49,0.43,0.00044501278437982205,0.25,0.75,-0.24955498721562017,0.2,0.3,0.28,3.025462806576779e-05,0.0255,0.9745,-0.025469745371934232,0.022,0.029,0.033,3.7394569438477044e-06,0.003,0.997,-0.0029962605430561523,0.002,0.004,0.01,2.95988804827649e-07,0.0015,0.9985,-0.0014997040111951723,0.001,0.002,0.001
20260607T032531-0400,2026-06-07T07:25:31.180057+00:00,2026-06-07T03:25:31.180057-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T07:24:12.105821Z,v0.5.0 HGBC feature-based ML model,59,0.3709001087216011,,47.0,60.0,,58.0,58.9,,0.059562929697881684,0.0005,0.9995,0.05906292969788168,,0.001,,0.027638512287781313,0.0005,0.9995,0.027138512287781313,,0.001,0.029,0.0671651123796245,0.0015,0.9985,0.0656651123796245,0.001,0.002,0.029,0.4853952035019183,0.0035,0.9965,0.4818952035019183,0.003,0.004,0.03,0.32258966098423936,0.065,0.935,0.25758966098423935,0.05,0.08,0.1,0.03428886666417233,0.26,0.74,-0.22571113333582768,0.22,0.3,0.26,0.002875665190289444,0.43,0.57,-0.42712433480971057,0.41,0.45,0.43,0.00044941965285386174,0.195,0.805,-0.19455058034714615,0.18,0.21,0.27,3.055423331599142e-05,0.0255,0.9745,-0.025469445766684008,0.022,0.029,0.033,3.776488003390943e-06,0.003,0.997,-0.0029962235119966093,0.002,0.004,0.01,2.989199200190508e-07,0.0015,0.9985,-0.001499701080079981,0.001,0.002,0.001
20260607T033543-0400,2026-06-07T07:35:43.597392+00:00,2026-06-07T03:35:43.597392-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T07:34:12.104093Z,v0.5.0 HGBC feature-based ML model,59,0.3709001087216011,,47.0,60.0,,58.0,58.9,,0.059562929697881684,0.0005,0.9995,0.05906292969788168,,0.001,,0.027638512287781313,0.0005,0.9995,0.027138512287781313,,0.001,0.029,0.0671651123796245,0.0015,0.9985,0.0656651123796245,0.001,0.002,0.029,0.4853952035019183,0.0035,0.9965,0.4818952035019183,0.003,0.004,0.03,0.32258966098423936,0.035,0.965,0.2875896609842393,0.03,0.04,0.1,0.03428886666417233,0.255,0.745,-0.22071113333582768,0.22,0.29,0.26,0.002875665190289444,0.405,0.595,-0.4021243348097106,0.37,0.44,0.43,0.00044941965285386174,0.245,0.755,-0.24455058034714613,0.19,0.3,0.27,3.055423331599142e-05,0.0255,0.9745,-0.025469445766684008,0.022,0.029,0.033,3.776488003390943e-06,0.003,0.997,-0.0029962235119966093,0.002,0.004,0.01,2.989199200190508e-07,0.0015,0.9985,-0.001499701080079981,0.001,0.002,0.001
20260607T034555-0400,2026-06-07T07:45:55.403972+00:00,2026-06-07T03:45:55.403972-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T07:40:17.807082Z,v0.5.0 HGBC feature-based ML model,59,0.3709001087216011,,47.0,60.0,,58.0,58.9,,0.059562929697881684,0.0005,0.9995,0.05906292969788168,,0.001,,0.027638512287781313,0.0005,0.9995,0.027138512287781313,,0.001,0.029,0.0671651123796245,0.0015,0.9985,0.0656651123796245,0.001,0.002,0.029,0.4853952035019183,0.0035,0.9965,0.4818952035019183,0.003,0.004,0.03,0.32258966098423936,0.0425,0.9575,0.2800896609842394,0.035,0.05,0.1,0.03428886666417233,0.29,0.71,-0.2557111333358276,0.22,0.36,0.26,0.002875665190289444,0.4,0.6,-0.3971243348097106,0.38,0.42,0.43,0.00044941965285386174,0.225,0.775,-0.22455058034714614,0.18,0.27,0.27,3.055423331599142e-05,0.023,0.977,-0.02296944576668401,0.016,0.03,0.033,3.776488003390943e-06,0.003,0.997,-0.0029962235119966093,0.002,0.004,0.01,2.989199200190508e-07,0.0015,0.9985,-0.001499701080079981,0.001,0.002,0.001
20260607T035610-0400,2026-06-07T07:56:10.033934+00:00,2026-06-07T03:56:10.033934-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T07:54:25.177254Z,v0.5.0 HGBC feature-based ML model,59,0.3709001087216011,,47.0,60.0,,58.0,58.9,,0.059562929697881684,0.0005,0.9995,0.05906292969788168,,0.001,,0.027638512287781313,0.0005,0.9995,0.027138512287781313,,0.001,0.029,0.0671651123796245,0.0015,0.9985,0.0656651123796245,0.001,0.002,0.029,0.4853952035019183,0.0035,0.9965,0.4818952035019183,0.003,0.004,0.03,0.32258966098423936,0.042,0.958,0.2805896609842394,0.034,0.05,0.1,0.03428886666417233,0.28,0.72,-0.2457111333358277,0.22,0.34,0.28,0.002875665190289444,0.51,0.49,-0.5071243348097105,0.43,0.59,0.42,0.00044941965285386174,0.2,0.8,-0.19955058034714615,0.16,0.24,0.27,3.055423331599142e-05,0.023,0.977,-0.02296944576668401,0.016,0.03,0.033,3.776488003390943e-06,0.003,0.997,-0.0029962235119966093,0.002,0.004,0.01,2.989199200190508e-07,0.0015,0.9985,-0.001499701080079981,0.001,0.002,0.001
20260607T040619-0400,2026-06-07T08:06:19.377950+00:00,2026-06-07T04:06:19.377950-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T07:57:38.228092Z,v0.5.0 HGBC feature-based ML model,61,0.34453791117326515,48.0,48.0,60.0,,59.0,60.1,,0.012262328075860331,0.0005,0.9995,0.011762328075860331,,0.001,,0.00409353585331587,0.0005,0.9995,0.00359353585331587,,0.001,0.029,0.024967624556536717,0.0015,0.9985,0.023467624556536715,0.001,0.002,0.029,0.14301971221430837,0.0035,0.9965,0.13951971221430837,0.003,0.004,0.03,0.6476155494174738,0.034,0.966,0.6136155494174738,0.031,0.037,0.1,0.15167496095726188,0.28,0.72,-0.12832503904273815,0.22,0.34,0.28,0.014227195438446662,0.5,0.5,-0.48577280456155336,0.48,0.52,0.42,0.001973906661466139,0.18,0.82,-0.17802609333853386,0.16,0.2,0.27,0.00014836020717371717,0.023,0.977,-0.022851639792826284,0.016,0.03,0.033,1.5659129824102983e-05,0.003,0.997,-0.002984340870175897,0.002,0.004,0.01,1.167488332244977e-06,0.0015,0.9985,-0.0014988325116677551,0.001,0.002,0.001
20260607T041635-0400,2026-06-07T08:16:35.021052+00:00,2026-06-07T04:16:35.021052-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T08:06:39.185791Z,v0.5.0 HGBC feature-based ML model,61,0.34177782729857287,48.0,48.0,60.0,,59.0,60.3,,0.014120872607023924,0.0005,0.9995,0.013620872607023923,,0.001,,0.004419976979353382,0.0005,0.9995,0.003919976979353382,,0.001,0.029,0.025668352916255868,0.0015,0.9985,0.024168352916255867,0.001,0.002,0.029,0.14666820272473502,0.0035,0.9965,0.14316820272473502,0.003,0.004,0.03,0.6424275187915837,0.0335,0.9665,0.6089275187915837,0.03,0.037,0.1,0.15045989695310888,0.26,0.74,-0.10954010304689113,0.23,0.29,0.28,0.014113221761129035,0.495,0.505,-0.48088677823887094,0.48,0.51,0.42,0.001958093748663866,0.18,0.82,-0.17804190625133612,0.16,0.2,0.27,0.00014717169757234492,0.0215,0.9785,-0.021352828302427653,0.014,0.029,0.033,1.553368495920542e-05,0.003,0.997,-0.0029844663150407945,0.002,0.004,0.01,1.1581356148364702e-06,0.0015,0.9985,-0.0014988418643851636,0.001,0.002,0.001
20260607T042644-0400,2026-06-07T08:26:44.311521+00:00,2026-06-07T04:26:44.311521-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T08:15:21.974358Z,v0.5.0 HGBC feature-based ML model,61,0.34177782729857287,48.0,48.0,60.0,,59.0,60.3,,0.014120872607023924,0.0005,0.9995,0.013620872607023923,,0.001,,0.004419976979353382,0.0005,0.9995,0.003919976979353382,,0.001,0.029,0.025668352916255868,0.0015,0.9985,0.024168352916255867,0.001,0.002,0.029,0.14666820272473502,0.0035,0.9965,0.14316820272473502,0.003,0.004,0.03,0.6424275187915837,0.034,0.966,0.6084275187915836,0.031,0.037,0.1,0.15045989695310888,0.25,0.75,-0.09954010304689112,0.22,0.28,0.28,0.014113221761129035,0.49,0.51,-0.47588677823887093,0.48,0.5,0.42,0.001958093748663866,0.185,0.815,-0.18304190625133612,0.16,0.21,0.2,0.00014717169757234492,0.0215,0.9785,-0.021352828302427653,0.014,0.029,0.033,1.553368495920542e-05,0.003,0.997,-0.0029844663150407945,0.002,0.004,0.01,1.1581356148364702e-06,0.0015,0.9985,-0.0014988418643851636,0.001,0.002,0.001
20260607T043655-0400,2026-06-07T08:36:55.191096+00:00,2026-06-07T04:36:55.191096-04:00,highest-temperature-in-seattle-on-june-7-2026,2026-06-07T08:24:32.741722Z,v0.5.0 HGBC feature-based ML model,61,0.34177782729857287,48.0,48.0,60.0,,59.0,60.3,,0.014120872607023924,0.0005,0.9995,0.013620872607023923,,0.001,,0.004419976979353382,0.0005,0.9995,0.003919976979353382,,0.001,0.029,0.025668352916255868,0.0015,0.9985,0.024168352916255867,0.001,0.002,0.029,0.14666820272473502,0.0035,0.9965,0.14316820272473502,0.003,0.004,0.03,0.6424275187915837,0.034,0.966,0.6084275187915836,0.031,0.037,0.1,0.15045989695310888,0.25,0.75,-0.09954010304689112,0.22,0.28,0.28,0.014113221761129035,0.49,0.51,-0.47588677823887093,0.48,0.5,0.42,0.001958093748663866,0.215,0.785,-0.21304190625133612,0.16,0.27,0.2,0.00014717169757234492,0.0225,0.9775,-0.022352828302427654,0.015,0.03,0.02,1.553368495920542e-05,0.003,0.997,-0.0029844663150407945,0.002,0.004,0.01,1.1581356148364702e-06,0.0015,0.9985,-0.0014988418643851636,0.001,0.002,0.001
