snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260606T200459-0400,2026-06-07T00:04:59.426604+00:00,2026-06-06T17:04:59.142678-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,15,62.0,62.0,12.0,38.0,41.0,29.47,0.00999999999999801,14.0,58.4,-3.6000000000000014,S-SW,Mostly cloudy/overcast
20260606T201537-0400,2026-06-07T00:15:37.165529+00:00,2026-06-06T17:15:37.044547-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,62.0,55.0,5.0,42.0,62.0,29.49,0.029999999999997584,10.0,58.4,-3.6000000000000014,W-NW,Precip
20260606T202547-0400,2026-06-07T00:25:47.181955+00:00,2026-06-06T17:25:47.095319-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,62.0,55.0,5.0,42.0,62.0,29.49,0.029999999999997584,10.0,58.4,-3.6000000000000014,W-NW,Precip
20260606T203617-0400,2026-06-07T00:36:17.400523+00:00,2026-06-06T17:36:15.012143-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,62.0,55.0,5.0,42.0,62.0,29.49,0.029999999999997584,10.0,58.4,-3.6000000000000014,W-NW,Precip
20260606T204641-0400,2026-06-07T00:46:41.927887+00:00,2026-06-06T17:46:40.672677-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,62.0,55.0,5.0,42.0,62.0,29.49,0.029999999999997584,10.0,58.4,-3.6000000000000014,W-NW,Precip
20260606T205709-0400,2026-06-07T00:57:09.563753+00:00,2026-06-06T17:57:08.495840-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,62.0,55.0,5.0,42.0,62.0,29.49,0.029999999999997584,10.0,58.4,-3.6000000000000014,W-NW,Precip
20260606T210733-0400,2026-06-07T01:07:33.914587+00:00,2026-06-06T18:07:33.805052-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,62.0,55.0,5.0,42.0,62.0,29.49,0.029999999999997584,10.0,58.4,-3.6000000000000014,W-NW,Precip
20260606T211746-0400,2026-06-07T01:17:46.152875+00:00,2026-06-06T18:17:45.890178-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,62.0,53.0,3.0,48.0,83.0,29.49,0.029999999999997584,7.0,58.4,-3.6000000000000014,Other/variable,Mostly cloudy/overcast
20260606T212757-0400,2026-06-07T01:27:57.322486+00:00,2026-06-06T18:27:57.215580-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,62.0,53.0,3.0,48.0,83.0,29.49,0.029999999999997584,7.0,58.4,-3.6000000000000014,Other/variable,Mostly cloudy/overcast
20260606T213812-0400,2026-06-07T01:38:12.211520+00:00,2026-06-06T18:38:12.098320-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,62.0,53.0,3.0,48.0,83.0,29.49,0.029999999999997584,7.0,58.4,-3.6000000000000014,Other/variable,Mostly cloudy/overcast
20260606T214831-0400,2026-06-07T01:48:31.675366+00:00,2026-06-06T18:48:31.526456-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,62.0,53.0,3.0,48.0,83.0,29.49,0.029999999999997584,7.0,58.4,-3.6000000000000014,Other/variable,Mostly cloudy/overcast
20260606T215848-0400,2026-06-07T01:58:48.105713+00:00,2026-06-06T18:58:47.942486-07:00,highest-temperature-in-seattle-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,62.0,53.0,3.0,48.0,83.0,29.49,0.029999999999997584,7.0,58.4,-3.6000000000000014,Other/variable,Mostly cloudy/overcast
