snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c,model_lte_59c,market_yes_lte_59c,market_no_lte_59c,edge_lte_59c,best_bid_lte_59c,best_ask_lte_59c,last_lte_59c,model_eq_60c,market_yes_eq_60c,market_no_eq_60c,edge_eq_60c,best_bid_eq_60c,best_ask_eq_60c,last_eq_60c,model_eq_62c,market_yes_eq_62c,market_no_eq_62c,edge_eq_62c,best_bid_eq_62c,best_ask_eq_62c,last_eq_62c,model_eq_64c,market_yes_eq_64c,market_no_eq_64c,edge_eq_64c,best_bid_eq_64c,best_ask_eq_64c,last_eq_64c,model_eq_66c,market_yes_eq_66c,market_no_eq_66c,edge_eq_66c,best_bid_eq_66c,best_ask_eq_66c,last_eq_66c,model_eq_68c,market_yes_eq_68c,market_no_eq_68c,edge_eq_68c,best_bid_eq_68c,best_ask_eq_68c,last_eq_68c,model_eq_70c,market_yes_eq_70c,market_no_eq_70c,edge_eq_70c,best_bid_eq_70c,best_ask_eq_70c,last_eq_70c,model_eq_72c,market_yes_eq_72c,market_no_eq_72c,edge_eq_72c,best_bid_eq_72c,best_ask_eq_72c,last_eq_72c,model_eq_74c,market_yes_eq_74c,market_no_eq_74c,edge_eq_74c,best_bid_eq_74c,best_ask_eq_74c,last_eq_74c,model_eq_76c,market_yes_eq_76c,market_no_eq_76c,edge_eq_76c,best_bid_eq_76c,best_ask_eq_76c,last_eq_76c,model_gte_78c,market_yes_gte_78c,market_no_gte_78c,edge_gte_78c,best_bid_gte_78c,best_ask_gte_78c,last_gte_78c
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,63.0,62.0,62.0,,61.0,59.2,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.23594487407845074,0.9595,0.0405,-0.7235551259215492,0.95,0.969,0.972,0.6459013583666005,0.0445,0.9555,0.6014013583666005,0.04,0.049,0.14,0.10386844809980945,0.0035,0.9965,0.10036844809980945,0.002,0.005,0.011,0.013446816012848781,0.0025,0.9975,0.010946816012848781,0.001,0.004,0.001,0.000818924834561292,0.002,0.998,-0.001181075165438708,,0.004,0.001,1.7461300586854667e-05,0.0005,0.9995,-0.00048253869941314537,,0.001,0.001,2.0526999143782927e-06,0.0005,0.9995,-0.0004979473000856217,,0.001,0.001,5.799668304412477e-08,0.001,0.999,-0.0009999420033169558,,0.002,0.001,6.610544781523953e-09,0.0005,0.9995,-0.0004999933894552185,,0.001,0.004
20260606T201536-0400,2026-06-07T00:15:36.336983+00:00,2026-06-06T20:15:36.336983-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:14:49.502615Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,63.0,62.0,62.0,,61.0,59.2,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.23594487407845074,0.965,0.035,-0.7290551259215492,0.95,0.98,0.98,0.6459013583666005,0.026,0.974,0.6199013583666004,0.012,0.04,0.059,0.10386844809980945,0.003,0.997,0.10086844809980945,0.001,0.005,0.011,0.013446816012848781,0.01,0.99,0.003446816012848781,0.001,0.019,0.001,0.000818924834561292,0.0015,0.9985,-0.000681075165438708,,0.003,0.001,1.7461300586854667e-05,0.0005,0.9995,-0.00048253869941314537,,0.001,0.001,2.0526999143782927e-06,0.0005,0.9995,-0.0004979473000856217,,0.001,0.001,5.799668304412477e-08,0.0005,0.9995,-0.0004999420033169558,,0.001,0.001,6.610544781523953e-09,0.0005,0.9995,-0.0004999933894552185,,0.001,0.004
20260606T202546-0400,2026-06-07T00:25:46.403828+00:00,2026-06-06T20:25:46.403828-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:17:15.638956Z,v0.5.0 HGBC feature-based ML model,64,0.8400349842629242,63.0,61.0,62.0,,61.0,59.2,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.08892376282058273,0.9865,0.0135,-0.8975762371794174,0.983,0.99,0.99,0.8601146269980269,0.014,0.986,0.8461146269980269,0.01,0.018,0.012,0.039957278546297645,0.0025,0.9975,0.03745727854629764,0.001,0.004,0.011,0.010462355035007129,0.0035,0.9965,0.006962355035007129,0.001,0.006,0.001,0.0005301955938016216,0.0005,0.9995,3.0195593801621593e-05,,0.001,0.001,1.0616459542817947e-05,0.0005,0.9995,-0.0004893835404571821,,0.001,0.001,1.129877458696755e-06,0.0005,0.9995,-0.0004988701225413033,,0.001,0.001,3.1255571561147434e-08,0.0005,0.9995,-0.0004999687444284389,,0.001,0.001,3.4137110435317302e-09,0.0005,0.9995,-0.0004999965862889565,,0.001,0.004
20260606T203614-0400,2026-06-07T00:36:14.096450+00:00,2026-06-06T20:36:14.096450-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:33:53.844456Z,v0.5.0 HGBC feature-based ML model,64,0.8400349842629242,63.0,61.0,62.0,,61.0,59.2,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.08892376282058273,0.9895,0.0105,-0.9005762371794173,0.989,0.99,0.99,0.8601146269980269,0.0065,0.9935,0.8536146269980269,0.001,0.012,0.012,0.039957278546297645,0.0025,0.9975,0.03745727854629764,0.001,0.004,0.011,0.010462355035007129,0.0035,0.9965,0.006962355035007129,0.001,0.006,0.001,0.0005301955938016216,0.0005,0.9995,3.0195593801621593e-05,,0.001,0.001,1.0616459542817947e-05,0.0005,0.9995,-0.0004893835404571821,,0.001,0.001,1.129877458696755e-06,0.0005,0.9995,-0.0004988701225413033,,0.001,0.001,3.1255571561147434e-08,0.0005,0.9995,-0.0004999687444284389,,0.001,0.001,3.4137110435317302e-09,0.0005,0.9995,-0.0004999965862889565,,0.001,0.004
20260606T204639-0400,2026-06-07T00:46:39.750850+00:00,2026-06-06T20:46:39.750850-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:44:25.877843Z,v0.5.0 HGBC feature-based ML model,64,0.8400349842629242,63.0,61.0,62.0,,61.0,59.2,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.08892376282058273,0.995,0.005,-0.9060762371794173,0.991,0.999,0.999,0.8601146269980269,0.005,0.995,0.8551146269980269,0.001,0.009,0.012,0.039957278546297645,0.0025,0.9975,0.03745727854629764,0.001,0.004,0.011,0.010462355035007129,0.0035,0.9965,0.006962355035007129,0.001,0.006,0.001,0.0005301955938016216,0.0005,0.9995,3.0195593801621593e-05,,0.001,0.001,1.0616459542817947e-05,0.0005,0.9995,-0.0004893835404571821,,0.001,0.001,1.129877458696755e-06,0.0005,0.9995,-0.0004988701225413033,,0.001,0.001,3.1255571561147434e-08,0.0005,0.9995,-0.0004999687444284389,,0.001,0.001,3.4137110435317302e-09,0.0005,0.9995,-0.0004999965862889565,,0.001,0.004
20260606T205707-0400,2026-06-07T00:57:07.671794+00:00,2026-06-06T20:57:07.671794-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:48:49.084241Z,v0.5.0 HGBC feature-based ML model,64,0.8332308704099374,63.0,60.0,62.0,,61.0,58.7,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.09889483141225124,0.995,0.005,-0.8961051685877488,0.991,0.999,0.999,0.8524938886466397,0.0005,0.9995,0.8519938886466397,,0.001,0.001,0.0381212316109903,0.002,0.998,0.0361212316109903,,0.004,0.011,0.009973406352431081,0.0015,0.9985,0.008473406352431082,0.001,0.002,0.001,0.0005054116775347249,0.0005,0.9995,5.411677534724918e-06,,0.001,0.001,1.0120190452298073e-05,0.0005,0.9995,-0.0004898798095477019,,0.001,0.001,1.0770610426771081e-06,0.0005,0.9995,-0.0004989229389573229,,0.001,0.001,2.9794521723205557e-08,0.0005,0.9995,-0.0004999702054782768,,0.001,0.001,3.25413623116435e-09,0.0005,0.9995,-0.0004999967458637688,,0.001,0.004
20260606T210732-0400,2026-06-07T01:07:32.083728+00:00,2026-06-06T21:07:32.083728-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T01:04:26.962522Z,v0.5.0 HGBC feature-based ML model,64,0.8348536197353955,63.0,60.0,62.0,,59.0,57.3,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.10137376997340632,0.9965,0.0035,-0.8951262300265937,0.995,0.998,0.999,0.8531164398285744,0.0005,0.9995,0.8526164398285745,,0.001,0.001,0.035703739177901046,0.0025,0.9975,0.033203739177901044,0.001,0.004,0.011,0.009323108476998163,0.0015,0.9985,0.007823108476998164,0.001,0.002,0.001,0.0004724447810895596,0.0005,0.9995,-2.755521891044041e-05,,0.001,0.001,9.460063382748408e-06,0.0005,0.9995,-0.0004905399366172517,,0.001,0.001,1.0068057120092807e-06,0.0005,0.9995,-0.0004989931942879907,,0.001,0.001,2.7851062709988094e-08,0.0005,0.9995,-0.00049997214893729,,0.001,0.001,3.041873035660747e-09,0.0005,0.9995,-0.0004999969581269643,,0.001,0.004
20260606T211743-0400,2026-06-07T01:17:43.991838+00:00,2026-06-06T21:17:43.991838-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T01:04:54.185902Z,v0.5.0 HGBC feature-based ML model,64,0.49976336712716973,63.0,60.0,62.0,,59.0,57.3,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.27841416818934,0.9985,0.0015,-0.72008583181066,0.998,0.999,0.999,0.5499206007623384,0.0005,0.9995,0.5494206007623385,,0.001,0.001,0.14296443728583566,0.001,0.999,0.14196443728583566,,0.002,0.011,0.02733379614562655,0.0015,0.9985,0.025833796145626548,0.001,0.002,0.001,0.0013236874185580984,0.0005,0.9995,0.0008236874185580984,,0.001,0.001,3.9024408003552206e-05,0.0005,0.9995,-0.0004609755919964478,,0.001,0.001,4.202188239033664e-06,0.0005,0.9995,-0.0004957978117609664,,0.001,0.001,7.377546994034411e-08,0.0005,0.9995,-0.0004999262245300596,,0.001,0.001,9.826588696204479e-09,0.0005,0.9995,-0.0004999901734113038,,0.001,0.004
20260606T212756-0400,2026-06-07T01:27:56.538835+00:00,2026-06-06T21:27:56.538835-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T01:14:42.076567Z,v0.5.0 HGBC feature-based ML model,64,0.48676242877890713,63.0,59.0,62.0,,59.0,57.3,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.31289013413872513,0.9985,0.0015,-0.6856098658612749,0.998,0.999,0.999,0.5325136999722034,0.001,0.999,0.5315136999722034,,0.002,0.001,0.1287916103057513,0.0015,0.9985,0.12729161030575128,0.001,0.002,0.011,0.02457553631861238,0.0015,0.9985,0.02307553631861238,0.001,0.002,0.001,0.001190080631425174,0.0005,0.9995,0.0006900806314251739,,0.001,0.001,3.5085434257576046e-05,0.0005,0.9995,-0.00046491456574242396,,0.001,0.001,3.7780354382828015e-06,0.0005,0.9995,-0.0004962219645617172,,0.001,0.001,6.632885628246193e-08,0.0005,0.9995,-0.0004999336711437176,,0.001,0.001,8.834730431365922e-09,0.0005,0.9995,-0.0004999911652695686,,0.001,0.004
20260606T213811-0400,2026-06-07T01:38:11.444771+00:00,2026-06-06T21:38:11.444771-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T01:24:28.406679Z,v0.5.0 HGBC feature-based ML model,64,0.48676242877890713,63.0,59.0,62.0,,59.0,57.3,,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,0.31289013413872513,0.9985,0.0015,-0.6856098658612749,0.998,0.999,0.998,0.5325136999722034,0.001,0.999,0.5315136999722034,,0.002,0.001,0.1287916103057513,0.001,0.999,0.12779161030575129,,0.002,0.011,0.02457553631861238,0.0015,0.9985,0.02307553631861238,0.001,0.002,0.001,0.001190080631425174,0.0005,0.9995,0.0006900806314251739,,0.001,0.001,3.5085434257576046e-05,0.0005,0.9995,-0.00046491456574242396,,0.001,0.001,3.7780354382828015e-06,0.0005,0.9995,-0.0004962219645617172,,0.001,0.001,6.632885628246193e-08,0.0005,0.9995,-0.0004999336711437176,,0.001,0.001,8.834730431365922e-09,0.0005,0.9995,-0.0004999911652695686,,0.001,0.004
