snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,59°F or below,lte,59,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,4008.218862999999,8281.393,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,60-61°F,eq,60,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,4964.839006999999,8896.73663,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,62-63°F,eq,62,0.23594487407845074,0.9595,0.0405,-0.7235551259215492,0.95,0.969,0.972,2958.855205000002,365.07053,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,64-65°F,eq,64,0.6459013583666005,0.0445,0.9555,0.6014013583666005,0.04,0.049,0.14,2672.5073950000005,396.15588,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,66-67°F,eq,66,0.10386844809980945,0.0035,0.9965,0.10036844809980945,0.002,0.005,0.011,2346.4241100000004,543.40027,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,68-69°F,eq,68,0.013446816012848781,0.0025,0.9975,0.010946816012848781,0.001,0.004,0.001,3594.2140980000004,1577.25563,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,70-71°F,eq,70,0.000818924834561292,0.002,0.998,-0.001181075165438708,,0.004,0.001,6479.020302999998,2731.35697,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,72-73°F,eq,72,1.7461300586854667e-05,0.0005,0.9995,-0.00048253869941314537,,0.001,0.001,4375.947829999999,2519.36708,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,74-75°F,eq,74,2.0526999143782927e-06,0.0005,0.9995,-0.0004979473000856217,,0.001,0.001,4788.875916,3316.68942,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,76-77°F,eq,76,5.799668304412477e-08,0.001,0.999,-0.0009999420033169558,,0.002,0.001,3689.212695,5049.56201,active,63.0,62.0,62.0,,61.0,59.2,
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T20:04:58.477248-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06T23:57:58.854112Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,78°F or higher,gte,78,6.610544781523953e-09,0.0005,0.9995,-0.0004999933894552185,,0.001,0.004,304.838095,4674.52802,active,63.0,62.0,62.0,,61.0,59.2,
20260606T201536-0400,2026-06-07T00:15:36.336983+00:00,2026-06-06T20:15:36.336983-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:14:49.502615Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,59°F or below,lte,59,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,4008.218862999999,8356.16408,active,63.0,62.0,62.0,,61.0,59.2,
20260606T201536-0400,2026-06-07T00:15:36.336983+00:00,2026-06-06T20:15:36.336983-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:14:49.502615Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,60-61°F,eq,60,0.0,0.0005,0.9995,-0.0005,,0.001,0.01,4999.049006999999,7921.60228,active,63.0,62.0,62.0,,61.0,59.2,
20260606T201536-0400,2026-06-07T00:15:36.336983+00:00,2026-06-06T20:15:36.336983-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:14:49.502615Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,62-63°F,eq,62,0.23594487407845074,0.965,0.035,-0.7290551259215492,0.95,0.98,0.98,3087.1452050000025,345.23589,active,63.0,62.0,62.0,,61.0,59.2,
20260606T201536-0400,2026-06-07T00:15:36.336983+00:00,2026-06-06T20:15:36.336983-04:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-07T00:14:49.502615Z,v0.5.0 HGBC feature-based ML model,64,0.5853031839642283,64-65°F,eq,64,0.6459013583666005,0.026,0.974,0.6199013583666004,0.012,0.04,0.059,2775.4273950000006,402.1,active,63.0,62.0,62.0,,61.0,59.2,
