snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260606T200458-0400,2026-06-07T00:04:58.477248+00:00,2026-06-06T17:04:58.248864-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,15,63.0,61.0,7.0,46.0,58.0,29.87,0.0,17.0,62.8,-0.20000000000000284,W-NW,Mostly cloudy/overcast
20260606T201536-0400,2026-06-07T00:15:36.336983+00:00,2026-06-06T17:15:36.207660-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,15,63.0,61.0,7.0,46.0,58.0,29.87,0.0,17.0,62.8,-0.20000000000000284,W-NW,Mostly cloudy/overcast
20260606T202546-0400,2026-06-07T00:25:46.403828+00:00,2026-06-06T17:25:46.324745-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,63.0,62.0,8.0,45.0,53.0,29.85,-0.019999999999999574,25.0,62.8,-0.20000000000000284,W-NW,Partly cloudy
20260606T203614-0400,2026-06-07T00:36:14.096450+00:00,2026-06-06T17:36:11.168013-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,63.0,62.0,8.0,45.0,53.0,29.85,-0.019999999999999574,25.0,62.8,-0.20000000000000284,W-NW,Partly cloudy
20260606T204639-0400,2026-06-07T00:46:39.750850+00:00,2026-06-06T17:46:38.286137-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,63.0,62.0,8.0,45.0,53.0,29.85,-0.019999999999999574,25.0,62.8,-0.20000000000000284,W-NW,Partly cloudy
20260606T205707-0400,2026-06-07T00:57:07.671794+00:00,2026-06-06T17:57:05.722369-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,63.0,62.0,8.0,45.0,53.0,29.85,-0.019999999999999574,25.0,62.8,-0.20000000000000284,W-NW,Partly cloudy
20260606T210732-0400,2026-06-07T01:07:32.083728+00:00,2026-06-06T18:07:32.001678-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,63.0,62.0,8.0,45.0,53.0,29.85,-0.019999999999999574,25.0,62.8,-0.20000000000000284,W-NW,Partly cloudy
20260606T211743-0400,2026-06-07T01:17:43.991838+00:00,2026-06-06T18:17:43.877695-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,63.0,62.0,8.0,45.0,53.0,29.84,-0.03999999999999915,26.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T212756-0400,2026-06-07T01:27:56.538835+00:00,2026-06-06T18:27:56.391383-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,63.0,62.0,8.0,45.0,53.0,29.84,-0.03999999999999915,26.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T213811-0400,2026-06-07T01:38:11.444771+00:00,2026-06-06T18:38:11.292626-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,63.0,62.0,8.0,45.0,53.0,29.84,-0.03999999999999915,26.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T214830-0400,2026-06-07T01:48:30.878096+00:00,2026-06-06T18:48:30.776311-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,63.0,62.0,8.0,45.0,53.0,29.84,-0.03999999999999915,26.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T215847-0400,2026-06-07T01:58:47.287273+00:00,2026-06-06T18:58:47.194930-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,63.0,62.0,8.0,45.0,53.0,29.84,-0.03999999999999915,26.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T220859-0400,2026-06-07T02:08:59.230751+00:00,2026-06-06T19:08:59.138097-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T221910-0400,2026-06-07T02:19:10.976858+00:00,2026-06-06T19:19:10.848279-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T222922-0400,2026-06-07T02:29:22.309371+00:00,2026-06-06T19:29:22.145565-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T223937-0400,2026-06-07T02:39:37.008684+00:00,2026-06-06T19:39:36.835531-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T224946-0400,2026-06-07T02:49:46.962361+00:00,2026-06-06T19:49:46.849744-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T225956-0400,2026-06-07T02:59:56.910484+00:00,2026-06-06T19:59:56.818262-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T231020-0400,2026-06-07T03:10:20.293376+00:00,2026-06-06T20:10:20.216170-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T232030-0400,2026-06-07T03:20:30.338159+00:00,2026-06-06T20:20:30.232974-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T233040-0400,2026-06-07T03:30:40.595978+00:00,2026-06-06T20:30:40.480173-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T234050-0400,2026-06-07T03:40:50.409681+00:00,2026-06-06T20:40:50.293261-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260606T235100-0400,2026-06-07T03:51:00.030703+00:00,2026-06-06T20:50:59.917726-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
20260607T000111-0400,2026-06-07T04:01:11.916384+00:00,2026-06-06T21:01:11.795020-07:00,highest-temperature-in-san-francisco-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,63.0,61.0,7.0,44.0,54.0,29.83,-0.0400000000000027,40.0,62.8,-0.20000000000000284,W-NW,Fair/clear
