snapshot_id,captured_at_utc,captured_at_local,event_slug,model_version,component_schema_version,cutoff_hour,active_model_kind,component_name,range_label,bin_kind,bin_value_c,component_probability,market_yes
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,71°F or below,lte,71,0.21807577952275695,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,72-73°F,eq,72,0.019059236105816897,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,74-75°F,eq,74,0.0571777083174507,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,76-77°F,eq,76,0.047648090264542246,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,78-79°F,eq,78,0.0571777083174507,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,80-81°F,eq,80,0.02858885415872535,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,82-83°F,eq,82,0.02858885415872535,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,84-85°F,eq,84,0.02858885415872535,0.9985
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,86-87°F,eq,86,0.038118472211633794,0.001
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,88-89°F,eq,88,0.009529618052908449,0.0015
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,climatology_prior,90°F or higher,gte,90,0.12438057482656106,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,current_observed_floor,71°F or below,lte,71,2.8969669462941616e-10,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,current_observed_floor,72-73°F,eq,72,2.4597659484512e-11,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,current_observed_floor,74-75°F,eq,74,8.666549545600812e-11,0.0005
20260606T200453-0400,2026-06-07T00:04:53.109292+00:00,2026-06-06T20:04:53.109292-04:00,highest-temperature-in-chicago-on-june-6-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,17,hgb,current_observed_floor,76-77°F,eq,76,5.016969404914082e-11,0.0005
