snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260610T000156-0400,2026-06-10T04:01:56.612521+00:00,2026-06-10T00:01:56.306670-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,17.0,17.0,0.0,0.0,0.0,10.0,60.0,,0.0,15.0,84.2,67.2,S-SW,Partly cloudy
20260610T001207-0400,2026-06-10T04:12:07.629104+00:00,2026-06-10T00:12:07.471084-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,56.0,0.0,0.0,57.0,58.0,,0.0,8.0,84.8,11.799999999999997,S-SW,Partly cloudy
20260610T002217-0400,2026-06-10T04:22:17.921991+00:00,2026-06-10T00:22:17.767422-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,56.0,0.0,0.0,57.0,58.0,,0.0,8.0,84.8,11.799999999999997,S-SW,Partly cloudy
20260610T003228-0400,2026-06-10T04:32:28.318188+00:00,2026-06-10T00:32:28.147540-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,56.0,0.0,0.0,57.0,58.0,,0.0,8.0,84.8,11.799999999999997,S-SW,Partly cloudy
20260610T004244-0400,2026-06-10T04:42:44.595676+00:00,2026-06-10T00:42:44.464922-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,56.0,0.0,0.0,57.0,57.0,,0.0,8.0,84.8,11.799999999999997,S-SW,Partly cloudy
20260610T005255-0400,2026-06-10T04:52:55.218506+00:00,2026-06-10T00:52:55.056650-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,56.0,0.0,0.0,56.0,57.0,,0.0,8.0,84.8,11.799999999999997,S-SW,Partly cloudy
20260610T010306-0400,2026-06-10T05:03:06.473595+00:00,2026-06-10T01:03:06.296892-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,72.0,55.0,0.0,6.15,57.0,59.0,29.99,0.0,,83.4,10.400000000000006,S-SW,Partly cloudy
20260610T011318-0400,2026-06-10T05:13:18.648245+00:00,2026-06-10T01:13:18.508112-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,72.0,55.0,0.0,6.15,57.0,59.0,29.99,0.0,,83.4,10.400000000000006,S-SW,Partly cloudy
20260610T012333-0400,2026-06-10T05:23:33.128468+00:00,2026-06-10T01:23:32.957882-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,72.0,55.0,0.0,6.15,57.0,59.0,29.99,0.0,,83.4,10.400000000000006,S-SW,Partly cloudy
20260610T013347-0400,2026-06-10T05:33:47.221958+00:00,2026-06-10T01:33:47.046994-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,72.0,55.0,0.0,6.15,57.0,59.0,29.99,0.0,,83.4,10.400000000000006,S-SW,Partly cloudy
20260610T014357-0400,2026-06-10T05:43:57.493399+00:00,2026-06-10T01:43:57.360212-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,72.0,55.0,0.0,6.15,57.0,59.0,29.99,0.0,,86.0,13.0,S-SW,Partly cloudy
20260610T015407-0400,2026-06-10T05:54:07.817712+00:00,2026-06-10T01:54:07.689591-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,71.0,54.0,0.0,6.15,56.0,59.0,29.99,0.0,,86.0,13.0,S-SW,Partly cloudy
20260610T020426-0400,2026-06-10T06:04:26.581483+00:00,2026-06-10T02:04:26.422029-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,71.0,54.0,0.0,6.15,56.0,59.0,29.99,0.0,,86.0,13.0,S-SW,Partly cloudy
20260610T021445-0400,2026-06-10T06:14:45.286093+00:00,2026-06-10T02:14:45.133093-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,71.0,54.0,0.0,6.15,56.0,59.0,29.99,0.0,,86.0,13.0,S-SW,Partly cloudy
20260610T022456-0400,2026-06-10T06:24:56.215447+00:00,2026-06-10T02:24:56.082442-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,71.0,54.0,0.0,6.15,56.0,59.0,29.99,0.0,,86.0,13.0,S-SW,Partly cloudy
20260610T093733-0400,2026-06-10T13:37:33.962674+00:00,2026-06-10T09:37:33.605666-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,73.0,70.0,0.0,0.0,7.15,59.0,68.0,29.94,-0.00999999999999801,6.0,82.1,9.099999999999994,S-SW,Mostly cloudy/overcast
20260610T094747-0400,2026-06-10T13:47:47.725591+00:00,2026-06-10T09:47:47.527227-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,73.0,70.0,0.0,0.0,7.15,59.0,68.0,29.94,-0.00999999999999801,6.0,82.1,9.099999999999994,S-SW,Mostly cloudy/overcast
20260610T095803-0400,2026-06-10T13:58:03.134715+00:00,2026-06-10T09:58:03.006323-04:00,highest-temperature-in-nyc-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,73.0,70.0,0.0,0.0,7.15,59.0,68.0,29.94,-0.00999999999999801,6.0,82.1,9.099999999999994,S-SW,Mostly cloudy/overcast
