snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260604T000146-0400,2026-06-04T04:01:46.449727+00:00,2026-06-04T00:01:44.013713-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,29.1,12.100000000000001,N-NE,Fair/clear
20260604T001147-0400,2026-06-04T04:11:47.487522+00:00,2026-06-04T00:11:47.253922-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,29.1,9.100000000000001,Other/variable,Fair/clear
20260604T002148-0400,2026-06-04T04:21:48.635470+00:00,2026-06-04T00:21:48.349547-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,29.1,9.100000000000001,Other/variable,Fair/clear
20260604T003151-0400,2026-06-04T04:31:51.952288+00:00,2026-06-04T00:31:51.697762-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,29.0,9.0,Other/variable,Fair/clear
20260604T004153-0400,2026-06-04T04:41:53.255260+00:00,2026-06-04T00:41:53.022214-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,29.0,9.0,Other/variable,Fair/clear
20260604T005154-0400,2026-06-04T04:51:54.496658+00:00,2026-06-04T00:51:54.139162-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,29.0,9.0,Other/variable,Fair/clear
20260604T010156-0400,2026-06-04T05:01:56.013184+00:00,2026-06-04T01:01:55.761861-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,29.0,9.0,Other/variable,Fair/clear
20260604T011157-0400,2026-06-04T05:11:57.262150+00:00,2026-06-04T01:11:56.881119-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,28.6,8.600000000000001,Other/variable,Fair/clear
20260604T012158-0400,2026-06-04T05:21:58.773300+00:00,2026-06-04T01:21:58.520014-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,28.6,8.600000000000001,Other/variable,Fair/clear
20260604T013159-0400,2026-06-04T05:31:59.954234+00:00,2026-06-04T01:31:59.708127-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,28.6,8.600000000000001,Other/variable,Fair/clear
20260604T014201-0400,2026-06-04T05:42:01.149774+00:00,2026-06-04T01:42:00.878146-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T015202-0400,2026-06-04T05:52:02.257841+00:00,2026-06-04T01:52:01.999559-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T020203-0400,2026-06-04T06:02:03.829560+00:00,2026-06-04T02:02:03.628938-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,20.0,3.0,6.0,40.0,1001.54,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T021204-0400,2026-06-04T06:12:04.952919+00:00,2026-06-04T02:12:04.678487-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,19.0,2.0,6.0,43.0,1001.21,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T022206-0400,2026-06-04T06:22:06.023844+00:00,2026-06-04T02:22:05.795080-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,19.0,2.0,6.0,43.0,1001.21,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T023207-0400,2026-06-04T06:32:07.194771+00:00,2026-06-04T02:32:06.897825-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,19.0,2.0,6.0,43.0,1001.21,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T024208-0400,2026-06-04T06:42:08.325450+00:00,2026-06-04T02:42:08.083952-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,19.0,2.0,6.0,43.0,1001.21,0.0,0.0,28.5,8.5,Other/variable,Fair/clear
20260604T025209-0400,2026-06-04T06:52:09.422161+00:00,2026-06-04T02:52:09.174484-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,19.0,2.0,6.0,43.0,1001.21,0.0,0.0,28.4,8.399999999999999,Other/variable,Fair/clear
20260604T030211-0400,2026-06-04T07:02:11.111837+00:00,2026-06-04T03:02:10.813764-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,16.0,-1.0,7.0,55.0,1000.88,0.0,6.0,28.4,8.399999999999999,W-NW,Fair/clear
20260604T031212-0400,2026-06-04T07:12:12.199535+00:00,2026-06-04T03:12:11.957028-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,16.0,-1.0,7.0,55.0,1000.88,0.0,6.0,28.4,8.399999999999999,W-NW,Fair/clear
20260604T032213-0400,2026-06-04T07:22:13.306562+00:00,2026-06-04T03:22:13.036480-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,16.0,-1.0,7.0,55.0,1000.88,0.0,6.0,28.4,8.399999999999999,W-NW,Fair/clear
20260604T033214-0400,2026-06-04T07:32:14.459303+00:00,2026-06-04T03:32:14.223561-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,16.0,-1.0,7.0,55.0,1000.88,0.0,6.0,28.4,8.399999999999999,W-NW,Fair/clear
20260604T034215-0400,2026-06-04T07:42:15.556101+00:00,2026-06-04T03:42:15.321361-04:00,highest-temperature-in-toronto-on-june-4-2026,2026-06-04,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,20.0,16.0,-1.0,7.0,55.0,1000.88,0.0,6.0,28.4,8.399999999999999,W-NW,Fair/clear
