snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T05:34:53.277917-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,59.0,42.0,0.0,5.25,56.0,89.0,29.95,-0.010000000000001563,,64.1,4.099999999999994,W-NW,Mostly cloudy/overcast
20260609T084517-0400,2026-06-09T12:45:17.109853+00:00,2026-06-09T05:45:16.802080-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,59.0,42.0,0.0,5.25,56.0,89.0,29.95,-0.010000000000001563,,64.1,4.099999999999994,W-NW,Mostly cloudy/overcast
20260609T085552-0400,2026-06-09T12:55:52.052100+00:00,2026-06-09T05:55:51.733374-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,59.0,42.0,0.0,5.25,56.0,89.0,29.95,-0.010000000000001563,,64.1,4.099999999999994,W-NW,Mostly cloudy/overcast
20260609T090613-0400,2026-06-09T13:06:13.194656+00:00,2026-06-09T06:06:12.928918-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,59.0,0.0,-1.0,5.25,56.0,89.0,29.95,-0.010000000000001563,,64.1,4.099999999999994,N-NE,Mostly cloudy/overcast
20260609T091629-0400,2026-06-09T13:16:29.598816+00:00,2026-06-09T06:16:29.284584-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,56.0,89.0,29.95,-0.010000000000001563,,64.2,4.200000000000003,N-NE,Mostly cloudy/overcast
20260609T092642-0400,2026-06-09T13:26:42.405348+00:00,2026-06-09T06:26:42.090502-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,56.0,88.0,29.95,-0.010000000000001563,,64.2,4.200000000000003,Other/variable,Mostly cloudy/overcast
20260609T093655-0400,2026-06-09T13:36:55.165667+00:00,2026-06-09T06:36:54.904890-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,56.0,88.0,29.96,0.0,,64.2,4.200000000000003,Other/variable,Mostly cloudy/overcast
20260609T094713-0400,2026-06-09T13:47:13.558033+00:00,2026-06-09T06:47:13.252575-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,56.0,88.0,29.96,0.0,,64.2,4.200000000000003,Other/variable,Mostly cloudy/overcast
20260609T095735-0400,2026-06-09T13:57:35.488341+00:00,2026-06-09T06:57:35.179098-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,56.0,87.0,29.96,0.0,,64.2,4.200000000000003,Other/variable,Mostly cloudy/overcast
20260609T100748-0400,2026-06-09T14:07:48.997640+00:00,2026-06-09T07:07:48.717033-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,57.0,90.0,29.96,0.0,,64.2,4.200000000000003,W-NW,Mostly cloudy/overcast
20260609T101804-0400,2026-06-09T14:18:04.984352+00:00,2026-06-09T07:18:04.717489-07:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,60.0,60.0,0.0,0.0,5.25,57.0,90.0,29.96,0.0,,64.2,4.200000000000003,W-NW,Mostly cloudy/overcast
