snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260609T010430-0400,2026-06-09T05:04:30.074028+00:00,2026-06-09T00:04:29.574316-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,83.0,83.0,66.0,0.0,0.0,71.0,69.0,,0.0,14.0,85.4,2.4000000000000057,S-SW,Fair/clear
20260609T011446-0400,2026-06-09T05:14:46.017267+00:00,2026-06-09T00:14:45.735136-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,71.0,69.0,,0.0,13.0,85.4,3.4000000000000057,S-SW,Fair/clear
20260609T012458-0400,2026-06-09T05:24:58.756549+00:00,2026-06-09T00:24:58.504019-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,71.0,69.0,,0.0,13.0,85.4,3.4000000000000057,S-SW,Fair/clear
20260609T013514-0400,2026-06-09T05:35:14.124205+00:00,2026-06-09T00:35:13.911202-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,71.0,69.0,,0.0,13.0,85.4,3.4000000000000057,S-SW,Fair/clear
20260609T014527-0400,2026-06-09T05:45:27.315169+00:00,2026-06-09T00:45:27.023564-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,71.0,69.0,,0.0,13.0,85.4,3.4000000000000057,S-SW,Fair/clear
20260609T015542-0400,2026-06-09T05:55:42.554281+00:00,2026-06-09T00:55:42.300307-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,71.0,69.0,,0.0,13.0,85.2,3.200000000000003,S-SW,Fair/clear
20260609T020600-0400,2026-06-09T06:06:00.314172+00:00,2026-06-09T01:06:00.040348-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,6.116666666666666,71.0,70.0,29.45,0.0,,85.2,3.200000000000003,S-SW,Fair/clear
20260609T021614-0400,2026-06-09T06:16:14.616546+00:00,2026-06-09T01:16:14.314711-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,81.0,64.0,0.0,6.116666666666666,71.0,71.0,29.45,0.0,,85.2,3.200000000000003,S-SW,Fair/clear
20260609T083446-0400,2026-06-09T12:34:46.848430+00:00,2026-06-09T07:34:46.605005-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,78.0,0.0,0.0,6.116666666666666,72.0,81.0,29.52,0.05000000000000071,,86.4,4.400000000000006,S-SW,Mostly cloudy/overcast
20260609T084507-0400,2026-06-09T12:45:07.417521+00:00,2026-06-09T07:45:07.156080-05:00,highest-temperature-in-dallas-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,78.0,0.0,0.0,6.116666666666666,72.0,81.0,29.52,0.05000000000000071,,86.4,4.400000000000006,S-SW,Mostly cloudy/overcast
