snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c,model_lte_83c,market_yes_lte_83c,market_no_lte_83c,edge_lte_83c,best_bid_lte_83c,best_ask_lte_83c,last_lte_83c,model_eq_84c,market_yes_eq_84c,market_no_eq_84c,edge_eq_84c,best_bid_eq_84c,best_ask_eq_84c,last_eq_84c,model_eq_86c,market_yes_eq_86c,market_no_eq_86c,edge_eq_86c,best_bid_eq_86c,best_ask_eq_86c,last_eq_86c,model_eq_88c,market_yes_eq_88c,market_no_eq_88c,edge_eq_88c,best_bid_eq_88c,best_ask_eq_88c,last_eq_88c,model_eq_90c,market_yes_eq_90c,market_no_eq_90c,edge_eq_90c,best_bid_eq_90c,best_ask_eq_90c,last_eq_90c,model_eq_92c,market_yes_eq_92c,market_no_eq_92c,edge_eq_92c,best_bid_eq_92c,best_ask_eq_92c,last_eq_92c,model_eq_94c,market_yes_eq_94c,market_no_eq_94c,edge_eq_94c,best_bid_eq_94c,best_ask_eq_94c,last_eq_94c,model_eq_96c,market_yes_eq_96c,market_no_eq_96c,edge_eq_96c,best_bid_eq_96c,best_ask_eq_96c,last_eq_96c,model_eq_98c,market_yes_eq_98c,market_no_eq_98c,edge_eq_98c,best_bid_eq_98c,best_ask_eq_98c,last_eq_98c,model_eq_100c,market_yes_eq_100c,market_no_eq_100c,edge_eq_100c,best_bid_eq_100c,best_ask_eq_100c,last_eq_100c,model_gte_102c,market_yes_gte_102c,market_no_gte_102c,edge_gte_102c,best_bid_gte_102c,best_ask_gte_102c,last_gte_102c
20260607T020349-0400,2026-06-07T06:03:49.445150+00:00,2026-06-07T02:03:49.445150-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:00:17.748578Z,v0.5.0 HGBC feature-based ML model,92,0.30322311444627936,,70.0,91.0,,88.0,90.9,,0.10042643370146301,0.0015,0.9985,0.098926433701463,0.001,0.002,,0.09672793170223692,0.0025,0.9975,0.09422793170223692,0.001,0.004,,0.032087876159797045,0.014,0.986,0.018087876159797046,0.009,0.019,0.015,0.13874108288522768,0.125,0.875,0.013741082885227685,0.11,0.14,0.13,0.3126543103084395,0.275,0.725,0.037654310308439465,0.26,0.29,0.29,0.3168164757389904,0.4,0.6,-0.08318352426100961,0.39,0.41,0.41,0.002413622328032698,0.13,0.87,-0.12758637767196732,0.11,0.15,0.13,0.00012271646005423075,0.0245,0.9755,-0.02437728353994577,0.014,0.035,0.026,9.550715758540035e-06,0.014,0.986,-0.01399044928424146,0.01,0.018,0.022,0,0.013,0.987,-0.013,0.01,0.016,0.007,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T021401-0400,2026-06-07T06:14:01.994166+00:00,2026-06-07T02:14:01.994166-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:05:13.793124Z,v0.5.0 HGBC feature-based ML model,92,0.3099277418797865,,71.0,91.0,,88.0,90.9,,0.08826735200398675,0.0015,0.9985,0.08676735200398675,0.001,0.002,,0.10153260644903979,0.0025,0.9975,0.09903260644903979,0.001,0.004,,0.031991435358344526,0.0145,0.9855,0.017491435358344527,0.009,0.02,0.015,0.13962801265740493,0.125,0.875,0.014628012657404932,0.11,0.14,0.13,0.31202259115022357,0.28,0.72,0.032022591150223545,0.25,0.31,0.29,0.3240041732580956,0.46,0.54,-0.1359958267419044,0.41,0.51,0.49,0.0024265903783681837,0.13,0.87,-0.12757340962163183,0.11,0.15,0.13,0.00011805112050921517,0.0245,0.9755,-0.024381948879490786,0.014,0.035,0.026,9.187624027472916e-06,0.0135,0.9865,-0.013490812375972527,0.01,0.017,0.022,0,0.012,0.988,-0.012,0.01,0.014,0.007,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T022411-0400,2026-06-07T06:24:11.351294+00:00,2026-06-07T02:24:11.351294-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:17:47.90249Z,v0.5.0 HGBC feature-based ML model,92,0.31059156224226553,,71.0,91.0,,88.0,90.9,,0.08852149543457677,0.0015,0.9985,0.08702149543457677,0.001,0.002,,0.10192488433741179,0.002,0.998,0.09992488433741178,0.001,0.003,,0.03200928004563633,0.0145,0.9855,0.01750928004563633,0.009,0.02,0.015,0.1387114362070521,0.125,0.875,0.013711436207052091,0.11,0.14,0.13,0.31156739282399354,0.3,0.7,0.01156739282399355,0.26,0.34,0.32,0.3247089749474365,0.445,0.555,-0.1202910250525635,0.4,0.49,0.47,0.002429484479847362,0.12,0.88,-0.11757051552015263,0.1,0.14,0.13,0.00011787760434797865,0.0225,0.9775,-0.02238212239565202,0.013,0.032,0.026,9.174119697778669e-06,0.014,0.986,-0.013990825880302222,0.01,0.018,0.022,0,0.007,0.993,-0.007,0.003,0.011,0.007,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T023428-0400,2026-06-07T06:34:28.890898+00:00,2026-06-07T02:34:28.890898-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:28:43.221156Z,v0.5.0 HGBC feature-based ML model,92,0.31059156224226553,,71.0,91.0,,88.0,90.9,,0.08852149543457677,0.0015,0.9985,0.08702149543457677,0.001,0.002,,0.10192488433741179,0.002,0.998,0.09992488433741178,0.001,0.003,,0.03200928004563633,0.0145,0.9855,0.01750928004563633,0.009,0.02,0.015,0.1387114362070521,0.115,0.885,0.023711436207052086,0.11,0.12,0.13,0.31156739282399354,0.29,0.71,0.02156739282399356,0.26,0.32,0.32,0.3247089749474365,0.445,0.555,-0.1202910250525635,0.4,0.49,0.47,0.002429484479847362,0.12,0.88,-0.11757051552015263,0.1,0.14,0.13,0.00011787760434797865,0.024,0.976,-0.02388212239565202,0.014,0.034,0.026,9.174119697778669e-06,0.014,0.986,-0.013990825880302222,0.01,0.018,0.022,0,0.006,0.994,-0.006,0.003,0.009,0.007,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T024438-0400,2026-06-07T06:44:38.111752+00:00,2026-06-07T02:44:38.111752-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:34:57.436348Z,v0.5.0 HGBC feature-based ML model,92,0.31059156224226553,,71.0,91.0,,88.0,90.9,,0.08852149543457677,0.0015,0.9985,0.08702149543457677,0.001,0.002,,0.10192488433741179,0.002,0.998,0.09992488433741178,0.001,0.003,,0.03200928004563633,0.0075,0.9925,0.02450928004563633,0.006,0.009,0.015,0.1387114362070521,0.12,0.88,0.018711436207052096,0.11,0.13,0.13,0.31156739282399354,0.29,0.71,0.02156739282399356,0.26,0.32,0.32,0.3247089749474365,0.455,0.545,-0.1302910250525635,0.42,0.49,0.47,0.002429484479847362,0.125,0.875,-0.12257051552015263,0.1,0.15,0.13,0.00011787760434797865,0.024,0.976,-0.02388212239565202,0.014,0.034,0.026,9.174119697778669e-06,0.014,0.986,-0.013990825880302222,0.01,0.018,0.022,0,0.007,0.993,-0.007,0.003,0.011,0.007,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T025447-0400,2026-06-07T06:54:47.174093+00:00,2026-06-07T02:54:47.174093-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:45:21.442582Z,v0.5.0 HGBC feature-based ML model,92,0.3156012389103562,,71.0,91.0,,88.0,90.6,,0.080459858821118,0.0005,0.9995,0.079959858821118,,0.001,,0.09829143946260005,0.002,0.998,0.09629143946260005,0.001,0.003,,0.03165456040255596,0.0075,0.9925,0.02415456040255596,0.006,0.009,0.015,0.1404572024484997,0.12,0.88,0.020457202448499717,0.11,0.13,0.13,0.3165928091202377,0.23,0.77,0.08659280912023767,0.22,0.24,0.25,0.3299463579721723,0.455,0.545,-0.1250536420278277,0.42,0.49,0.47,0.0024686707720515473,0.125,0.875,-0.12253132922794845,0.1,0.15,0.13,0.00011977890739668115,0.027,0.973,-0.02688022109260332,0.015,0.039,0.026,9.322093367985408e-06,0.0135,0.9865,-0.013490677906632014,0.01,0.017,0.022,0,0.0065,0.9935,-0.0065,0.003,0.01,0.007,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T030456-0400,2026-06-07T07:04:56.516457+00:00,2026-06-07T03:04:56.516457-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T06:54:34.811343Z,v0.5.0 HGBC feature-based ML model,92,0.41903686951356045,,71.0,91.0,,90.0,92.5,,0.07625053326398311,0.0005,0.9995,0.07575053326398311,,0.001,,0.060601145918772456,0.002,0.998,0.058601145918772454,0.001,0.003,,0.025918141649288483,0.0075,0.9925,0.018418141649288483,0.006,0.009,0.015,0.051861911552777085,0.12,0.88,-0.06813808844722291,0.11,0.13,0.13,0.1403683512785499,0.235,0.765,-0.09463164872145008,0.23,0.24,0.25,0.5644423178277301,0.46,0.54,0.10444231782773011,0.43,0.49,0.47,0.07833574169603269,0.13,0.87,-0.051664258303967314,0.1,0.16,0.13,0.002062625827584525,0.0265,0.9735,-0.024437374172415476,0.015,0.038,0.026,0.0001589063440741389,0.0135,0.9865,-0.01334109365592586,0.01,0.017,0.022,3.246412074632623e-07,0.002,0.998,-0.0019996753587925367,0.001,0.003,0.002,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T031507-0400,2026-06-07T07:15:07.837420+00:00,2026-06-07T03:15:07.837420-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T07:11:30.651721Z,v0.5.0 HGBC feature-based ML model,92,0.41866602827291577,73.0,71.0,91.0,,90.0,92.5,,0.06818780366828278,0.0005,0.9995,0.06768780366828278,,0.001,,0.04978088947379347,0.002,0.998,0.04778088947379347,0.001,0.003,,0.02606939158449991,0.007,0.993,0.019069391584499912,0.006,0.008,0.015,0.0799113774826334,0.12,0.88,-0.0400886225173666,0.11,0.13,0.13,0.14349145865566165,0.235,0.765,-0.09150854134433833,0.23,0.24,0.23,0.5540239033945569,0.46,0.54,0.09402390339455685,0.43,0.49,0.47,0.07637381822887007,0.13,0.87,-0.05362618177112993,0.1,0.16,0.13,0.0020064622528618834,0.028,0.972,-0.025993537747138116,0.015,0.041,0.026,0.00015457945734075542,0.0095,0.9905,-0.009345420542659244,0.009,0.01,0.009,3.15801499131498e-07,0.002,0.998,-0.0019996841985008684,0.001,0.003,0.002,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T032527-0400,2026-06-07T07:25:27.418972+00:00,2026-06-07T03:25:27.418972-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T07:18:15.011295Z,v0.5.0 HGBC feature-based ML model,92,0.41866602827291577,73.0,71.0,91.0,,90.0,92.5,,0.06818780366828278,0.0005,0.9995,0.06768780366828278,,0.001,,0.04978088947379347,0.002,0.998,0.04778088947379347,0.001,0.003,,0.02606939158449991,0.0075,0.9925,0.01856939158449991,0.006,0.009,0.015,0.0799113774826334,0.115,0.885,-0.03508862251736661,0.11,0.12,0.13,0.14349145865566165,0.245,0.755,-0.10150854134433834,0.24,0.25,0.25,0.5540239033945569,0.46,0.54,0.09402390339455685,0.43,0.49,0.47,0.07637381822887007,0.115,0.885,-0.03862618177112993,0.09,0.14,0.14,0.0020064622528618834,0.027,0.973,-0.024993537747138115,0.015,0.039,0.026,0.00015457945734075542,0.009,0.991,-0.008845420542659244,0.008,0.01,0.009,3.15801499131498e-07,0.002,0.998,-0.0019996841985008684,0.001,0.003,0.002,0,0.0015,0.9985,-0.0015,,0.003,0.002
20260607T033539-0400,2026-06-07T07:35:39.822819+00:00,2026-06-07T03:35:39.822819-04:00,highest-temperature-in-denver-on-june-7-2026,2026-06-07T07:30:08.074366Z,v0.5.0 HGBC feature-based ML model,92,0.41866602827291577,73.0,71.0,91.0,,90.0,92.5,,0.06818780366828278,0.0005,0.9995,0.06768780366828278,,0.001,,0.04978088947379347,0.002,0.998,0.04778088947379347,0.001,0.003,,0.02606939158449991,0.007,0.993,0.019069391584499912,0.006,0.008,0.015,0.0799113774826334,0.09,0.91,-0.0100886225173666,0.08,0.1,0.13,0.14349145865566165,0.245,0.755,-0.10150854134433834,0.24,0.25,0.25,0.5540239033945569,0.455,0.545,0.09902390339455686,0.42,0.49,0.49,0.07637381822887007,0.11,0.89,-0.03362618177112993,0.08,0.14,0.14,0.0020064622528618834,0.029,0.971,-0.026993537747138117,0.015,0.043,0.026,0.00015457945734075542,0.009,0.991,-0.008845420542659244,0.008,0.01,0.009,3.15801499131498e-07,0.002,0.998,-0.0019996841985008684,0.001,0.003,0.002,0,0.0015,0.9985,-0.0015,,0.003,0.002
