snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260610T010308-0400,2026-06-10T05:03:08.437875+00:00,2026-06-10T00:03:08.148808-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,17.0,17.0,0.0,0.0,0.0,10.0,60.0,,0.0,15.0,89.3,72.3,SSE,Fair/clear
20260610T011320-0400,2026-06-10T05:13:20.378006+00:00,2026-06-10T00:13:20.275604-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,78.0,78.0,61.0,0.0,0.0,71.0,79.0,,0.0,9.0,89.3,11.299999999999997,SSE,Fair/clear
20260610T012338-0400,2026-06-10T05:23:38.457036+00:00,2026-06-10T00:23:38.362167-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,78.0,78.0,61.0,0.0,0.0,71.0,80.0,,0.0,9.0,89.3,11.299999999999997,SSE,Fair/clear
20260610T013348-0400,2026-06-10T05:33:48.941957+00:00,2026-06-10T00:33:48.808959-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,77.0,77.0,60.0,0.0,0.0,71.0,81.0,,0.0,9.0,89.3,12.299999999999997,SSE,Fair/clear
20260610T014359-0400,2026-06-10T05:43:59.214865+00:00,2026-06-10T00:43:59.084965-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,77.0,77.0,60.0,0.0,0.0,71.0,82.0,,0.0,9.0,91.1,14.099999999999994,SSE,Fair/clear
20260610T015409-0400,2026-06-10T05:54:09.523170+00:00,2026-06-10T00:54:09.419007-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,77.0,77.0,60.0,0.0,0.0,72.0,83.0,,0.0,9.0,91.1,14.099999999999994,SSE,Fair/clear
20260610T020428-0400,2026-06-10T06:04:28.245871+00:00,2026-06-10T01:04:28.124590-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,77.0,77.0,60.0,0.0,6.116666666666666,72.0,86.0,29.39,0.0,,91.1,14.099999999999994,SSE,Fair/clear
20260610T021446-0400,2026-06-10T06:14:46.960755+00:00,2026-06-10T01:14:46.832019-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,77.0,77.0,60.0,0.0,6.116666666666666,72.0,86.0,29.39,0.0,,91.1,14.099999999999994,SSE,Partly cloudy
20260610T022458-0400,2026-06-10T06:24:58.289004+00:00,2026-06-10T01:24:58.149049-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,77.0,77.0,60.0,0.0,6.116666666666666,72.0,86.0,29.39,0.0,,91.1,14.099999999999994,SSE,Partly cloudy
20260610T093735-0400,2026-06-10T13:37:35.916263+00:00,2026-06-10T08:37:35.595717-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,78.0,77.0,-1.0,-1.0,4.116666666666666,74.0,90.0,29.37,0.010000000000001563,8.0,89.85,11.849999999999994,S-SW,Mostly cloudy/overcast
20260610T094749-0400,2026-06-10T13:47:49.584239+00:00,2026-06-10T08:47:49.381457-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,78.0,77.0,-1.0,-1.0,4.116666666666666,74.0,90.0,29.37,0.010000000000001563,8.0,89.85,11.849999999999994,S-SW,Mostly cloudy/overcast
20260610T095804-0400,2026-06-10T13:58:04.813773+00:00,2026-06-10T08:58:04.677830-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,78.0,77.0,-1.0,-1.0,4.116666666666666,74.0,90.0,29.37,0.010000000000001563,8.0,89.85,11.849999999999994,S-SW,Mostly cloudy/overcast
20260610T100816-0400,2026-06-10T14:08:16.334611+00:00,2026-06-10T09:08:16.229671-05:00,highest-temperature-in-austin-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,78.0,77.0,-1.0,-1.0,4.116666666666666,74.0,90.0,29.37,0.010000000000001563,8.0,90.5,12.5,S-SW,Mostly cloudy/overcast
