snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260609T010428-0400,2026-06-09T05:04:28.816779+00:00,2026-06-09T00:04:28.154609-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,0.0,69.0,91.0,,0.0,6.0,88.6,16.599999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T011444-0400,2026-06-09T05:14:44.125467+00:00,2026-06-09T00:14:43.794376-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,0.0,69.0,91.0,,0.0,5.0,88.6,16.599999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T012457-0400,2026-06-09T05:24:57.668878+00:00,2026-06-09T00:24:57.281925-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,6.8,70.0,91.0,29.21,0.0,,88.6,16.599999999999994,SSE,Mostly cloudy/overcast
20260609T013513-0400,2026-06-09T05:35:13.110411+00:00,2026-06-09T00:35:12.746798-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,6.8,69.0,90.0,29.21,0.0,,88.6,16.599999999999994,SSE,Mostly cloudy/overcast
20260609T014526-0400,2026-06-09T05:45:26.222062+00:00,2026-06-09T00:45:25.917293-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,6.8,69.0,91.0,29.21,0.0,,88.6,16.599999999999994,SSE,Mostly cloudy/overcast
20260609T015541-0400,2026-06-09T05:55:41.516269+00:00,2026-06-09T00:55:41.163583-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,6.8,70.0,91.0,29.21,0.0,,86.6,14.599999999999994,SSE,Mostly cloudy/overcast
20260609T020559-0400,2026-06-09T06:05:59.260704+00:00,2026-06-09T01:05:58.958842-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,6.8,70.0,93.0,29.21,0.0,,86.6,14.599999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T021613-0400,2026-06-09T06:16:13.521794+00:00,2026-06-09T01:16:13.186940-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,72.0,72.0,55.0,0.0,6.8,70.0,93.0,29.21,0.0,,86.6,14.599999999999994,SSE,Mostly cloudy/overcast
20260609T083445-0400,2026-06-09T12:34:45.829265+00:00,2026-06-09T07:34:45.453621-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,0.0,1.0,0.0,71.0,95.0,29.19,0.010000000000001563,,86.8,13.799999999999997,S-SW,Precip
20260609T084502-0400,2026-06-09T12:45:02.757468+00:00,2026-06-09T07:45:02.404607-05:00,highest-temperature-in-chicago-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,73.0,73.0,0.0,1.0,0.0,71.0,95.0,29.2,0.019999999999999574,,86.8,13.799999999999997,S-SW,Precip
