snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260610T000157-0400,2026-06-10T04:01:57.653551+00:00,2026-06-10T00:01:57.367226-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,17.0,17.0,0.0,0.0,0.0,10.0,60.0,,0.0,15.0,87.9,70.9,W-NW,Partly cloudy
20260610T001208-0400,2026-06-10T04:12:08.463237+00:00,2026-06-10T00:12:08.328208-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,75.0,75.0,58.0,0.0,0.0,70.0,86.0,,0.0,0.0,87.9,12.900000000000006,S-SW,Fair/clear
20260610T002218-0400,2026-06-10T04:22:18.788013+00:00,2026-06-10T00:22:18.649605-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,0.0,70.0,86.0,,0.0,1.0,87.9,13.900000000000006,S-SW,Fair/clear
20260610T003229-0400,2026-06-10T04:32:29.176122+00:00,2026-06-10T00:32:29.068096-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,0.0,70.0,86.0,,0.0,1.0,87.9,13.900000000000006,S-SW,Fair/clear
20260610T004245-0400,2026-06-10T04:42:45.455039+00:00,2026-06-10T00:42:45.326253-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,0.0,70.0,86.0,,0.0,0.0,87.9,13.900000000000006,S-SW,Fair/clear
20260610T005256-0400,2026-06-10T04:52:56.056514+00:00,2026-06-10T00:52:55.912511-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,0.0,70.0,87.0,,0.0,0.0,87.9,13.900000000000006,W-NW,Partly cloudy
20260610T010307-0400,2026-06-10T05:03:07.406503+00:00,2026-06-10T01:03:07.295434-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,6.133333333333334,70.0,87.0,29.0,0.0,,87.1,13.099999999999994,W-NW,Partly cloudy
20260610T011319-0400,2026-06-10T05:13:19.535210+00:00,2026-06-10T01:13:19.394361-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,6.133333333333334,70.0,87.0,29.0,0.0,,87.1,13.099999999999994,S-SW,Partly cloudy
20260610T012333-0400,2026-06-10T05:23:33.956999+00:00,2026-06-10T01:23:33.806849-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,6.133333333333334,70.0,87.0,29.0,0.0,,87.1,13.099999999999994,S-SW,Partly cloudy
20260610T013348-0400,2026-06-10T05:33:48.069367+00:00,2026-06-10T01:33:47.952369-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,6.133333333333334,70.0,87.0,29.0,0.0,,87.1,13.099999999999994,S-SW,Partly cloudy
20260610T014358-0400,2026-06-10T05:43:58.365136+00:00,2026-06-10T01:43:58.214428-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,6.133333333333334,70.0,87.0,29.0,0.0,,88.3,14.299999999999997,S-SW,Partly cloudy
20260610T015408-0400,2026-06-10T05:54:08.723885+00:00,2026-06-10T01:54:08.570759-04:00,highest-temperature-in-atlanta-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,74.0,74.0,57.0,0.0,6.133333333333334,70.0,87.0,29.0,0.0,,88.3,14.299999999999997,S-SW,Partly cloudy
