snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260602T000602-0400,2026-06-02T04:06:02.561096+00:00,2026-06-02T00:06:00.461733-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,25.4,8.399999999999999,Other/variable,Fair/clear
20260602T001603-0400,2026-06-02T04:16:03.710412+00:00,2026-06-02T00:16:03.446636-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,25.0,10.0,N-NE,Fair/clear
20260602T002604-0400,2026-06-02T04:26:04.984729+00:00,2026-06-02T00:26:04.680526-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,25.0,10.0,N-NE,Fair/clear
20260602T003606-0400,2026-06-02T04:36:06.119654+00:00,2026-06-02T00:36:05.852312-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,25.0,10.0,N-NE,Fair/clear
20260602T004607-0400,2026-06-02T04:46:07.224219+00:00,2026-06-02T00:46:06.968010-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,25.0,10.0,N-NE,Fair/clear
20260602T005608-0400,2026-06-02T04:56:08.437099+00:00,2026-06-02T00:56:08.168968-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,24.7,9.7,N-NE,Fair/clear
20260602T010609-0400,2026-06-02T05:06:09.602978+00:00,2026-06-02T01:06:09.328546-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,24.7,9.7,N-NE,Fair/clear
20260602T011610-0400,2026-06-02T05:16:10.704438+00:00,2026-06-02T01:16:10.441904-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,24.7,9.7,N-NE,Fair/clear
20260602T012611-0400,2026-06-02T05:26:11.801606+00:00,2026-06-02T01:26:11.555728-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,24.7,9.7,N-NE,Fair/clear
20260602T013613-0400,2026-06-02T05:36:13.058706+00:00,2026-06-02T01:36:12.784588-04:00,highest-temperature-in-toronto-on-june-2-2026,2026-06-02,v0.4.9 HGBC feature-based ML model,toronto_feature_store_v0.1,9,15.0,15.0,-2.0,6.0,55.0,1002.54,0.0,9.0,24.7,9.7,N-NE,Fair/clear
