snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c,model_lte_77c,market_yes_lte_77c,market_no_lte_77c,edge_lte_77c,best_bid_lte_77c,best_ask_lte_77c,last_lte_77c,model_eq_78c,market_yes_eq_78c,market_no_eq_78c,edge_eq_78c,best_bid_eq_78c,best_ask_eq_78c,last_eq_78c,model_eq_80c,market_yes_eq_80c,market_no_eq_80c,edge_eq_80c,best_bid_eq_80c,best_ask_eq_80c,last_eq_80c,model_eq_82c,market_yes_eq_82c,market_no_eq_82c,edge_eq_82c,best_bid_eq_82c,best_ask_eq_82c,last_eq_82c,model_eq_84c,market_yes_eq_84c,market_no_eq_84c,edge_eq_84c,best_bid_eq_84c,best_ask_eq_84c,last_eq_84c,model_eq_86c,market_yes_eq_86c,market_no_eq_86c,edge_eq_86c,best_bid_eq_86c,best_ask_eq_86c,last_eq_86c,model_eq_88c,market_yes_eq_88c,market_no_eq_88c,edge_eq_88c,best_bid_eq_88c,best_ask_eq_88c,last_eq_88c,model_eq_90c,market_yes_eq_90c,market_no_eq_90c,edge_eq_90c,best_bid_eq_90c,best_ask_eq_90c,last_eq_90c,model_eq_92c,market_yes_eq_92c,market_no_eq_92c,edge_eq_92c,best_bid_eq_92c,best_ask_eq_92c,last_eq_92c,model_eq_94c,market_yes_eq_94c,market_no_eq_94c,edge_eq_94c,best_bid_eq_94c,best_ask_eq_94c,last_eq_94c,model_gte_96c,market_yes_gte_96c,market_no_gte_96c,edge_gte_96c,best_bid_gte_96c,best_ask_gte_96c,last_gte_96c
20260608T000103-0400,2026-06-08T04:01:03.884591+00:00,2026-06-08T00:01:03.884591-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T03:58:46.054569Z,v0.5.0 HGBC feature-based ML model,88,0.3957698645510533,,,,,87.0,87.4,,1.650683662711841e-11,0.0005,0.9995,-0.0004999999834931634,,0.001,0.003,5.691138676494136e-09,0.001,0.999,-0.0009999943088613236,,0.002,0.003,0.00040997224587368137,0.0015,0.9985,-0.0010900277541263186,,0.003,0.004,0.06274447248467019,0.003,0.997,0.059744472484670186,0.001,0.005,0.008,0.07596082843238584,0.006,0.994,0.06996082843238584,0.003,0.009,0.005,0.36993874430511225,0.11,0.89,0.25993874430511227,0.09,0.13,0.13,0.47335237723996215,0.455,0.545,0.018352377239962137,0.44,0.47,0.5,0.016925277294301797,0.41,0.59,-0.39307472270569815,0.38,0.44,0.43,0.0006640512365090953,0.0335,0.9665,-0.032835948763490906,0.029,0.038,0.044,4.271053539474943e-06,0.0045,0.9955,-0.004495728946460525,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T001120-0400,2026-06-08T04:11:20.211507+00:00,2026-06-08T00:11:20.211507-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T04:06:50.237795Z,v0.5.0 HGBC feature-based ML model,88,0.4353444529810662,,81.0,87.0,,87.0,87.4,,9.402193478984015e-12,0.0005,0.9995,-0.0004999999905978066,,0.001,0.003,1.5210116648626086e-08,0.001,0.999,-0.0009999847898833514,,0.002,0.003,0.0008530360120723585,0.0015,0.9985,-0.0006469639879276416,,0.003,0.004,0.059544556014538064,0.003,0.997,0.05654455601453806,0.001,0.005,0.008,0.07424133155984984,0.006,0.994,0.06824133155984984,0.003,0.009,0.005,0.3296741579123261,0.1,0.9,0.22967415791232612,0.09,0.11,0.13,0.5165599797714951,0.475,0.525,0.04155997977149517,0.46,0.49,0.48,0.018442398983922095,0.445,0.555,-0.4265576010160779,0.43,0.46,0.43,0.0006675218608198833,0.0335,0.9665,-0.03283247813918012,0.029,0.038,0.044,1.7002665457578596e-05,0.0045,0.9955,-0.004482997334542421,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T002139-0400,2026-06-08T04:21:39.148051+00:00,2026-06-08T00:21:39.148051-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T04:18:13.876805Z,v0.5.0 HGBC feature-based ML model,88,0.4352576097666213,,80.0,87.0,,87.0,87.4,,9.453513628558221e-12,0.0005,0.9995,-0.0004999999905464864,,0.001,0.003,1.520102997353322e-08,0.001,0.999,-0.0009999847989700264,,0.002,0.003,0.0008524531618282124,0.0015,0.9985,-0.0006475468381717877,,0.003,0.004,0.059504561584205,0.003,0.997,0.056504561584205,0.001,0.005,0.008,0.07423142362451532,0.006,0.994,0.06823142362451531,0.003,0.009,0.005,0.3298380168214643,0.09,0.91,0.2398380168214643,0.08,0.1,0.1,0.5164503482213988,0.475,0.525,0.041450348221398814,0.46,0.49,0.48,0.01843663280933845,0.395,0.605,-0.3765633671906616,0.36,0.43,0.43,0.0006679956587873349,0.0385,0.9615,-0.037832004341212665,0.029,0.048,0.044,1.8552907979027097e-05,0.0045,0.9955,-0.004481447092020973,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T003155-0400,2026-06-08T04:31:55.478722+00:00,2026-06-08T00:31:55.478722-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T04:27:05.199877Z,v0.5.0 HGBC feature-based ML model,88,0.4347600416115093,,80.0,87.0,,87.0,87.4,,8.46916050240828e-12,0.0005,0.9995,-0.0004999999915308395,,0.001,0.003,1.5024691057609008e-08,0.001,0.999,-0.0009999849753089423,,0.002,0.003,0.0009202502613094917,0.0015,0.9985,-0.0005797497386905083,,0.003,0.004,0.06009850415600425,0.003,0.997,0.057098504156004246,0.001,0.005,0.008,0.07362337245455047,0.006,0.994,0.06762337245455047,0.003,0.009,0.005,0.3310070960392409,0.12,0.88,0.2110070960392409,0.11,0.13,0.09,0.5156932311172917,0.485,0.515,0.03069323111729172,0.45,0.52,0.51,0.017972486635802525,0.38,0.62,-0.3620275133641975,0.36,0.4,0.43,0.0006666238661045566,0.027,0.973,-0.026333376133895442,0.025,0.029,0.044,1.8420436536000778e-05,0.0045,0.9955,-0.004481579563463999,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T004210-0400,2026-06-08T04:42:10.112261+00:00,2026-06-08T00:42:10.112261-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T04:38:32.831697Z,v0.5.0 HGBC feature-based ML model,88,0.4347600416115093,,80.0,87.0,,87.0,87.4,,8.46916050240828e-12,0.0005,0.9995,-0.0004999999915308395,,0.001,0.003,1.5024691057609008e-08,0.001,0.999,-0.0009999849753089423,,0.002,0.003,0.0009202502613094917,0.0015,0.9985,-0.0005797497386905083,,0.003,0.004,0.06009850415600425,0.003,0.997,0.057098504156004246,0.001,0.005,0.008,0.07362337245455047,0.006,0.994,0.06762337245455047,0.003,0.009,0.005,0.3310070960392409,0.115,0.885,0.2160070960392409,0.1,0.13,0.09,0.5156932311172917,0.49,0.51,0.025693231117291715,0.47,0.51,0.51,0.017972486635802525,0.385,0.615,-0.3670275133641975,0.36,0.41,0.39,0.0006666238661045566,0.0235,0.9765,-0.022833376133895442,0.022,0.025,0.044,1.8420436536000778e-05,0.0045,0.9955,-0.004481579563463999,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T005223-0400,2026-06-08T04:52:23.651905+00:00,2026-06-08T00:52:23.651905-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T04:47:26.59633Z,v0.5.0 HGBC feature-based ML model,88,0.4366228580518545,,80.0,87.0,,87.0,86.7,,6.7190286369804424e-12,0.0005,0.9995,-0.0004999999932809714,,0.001,0.003,1.310915574243692e-08,0.001,0.999,-0.0009999868908442575,,0.002,0.003,0.0008706998050756334,0.0015,0.9985,-0.0006293001949243666,,0.003,0.004,0.05864217079411898,0.0025,0.9975,0.05614217079411898,0.001,0.004,0.008,0.07212821030927141,0.006,0.994,0.0661282103092714,0.003,0.009,0.005,0.33171861109906364,0.11,0.89,0.22171861109906366,0.1,0.12,0.09,0.5179028220114761,0.53,0.47,-0.012097177988523944,0.52,0.54,0.51,0.01804949335301361,0.37,0.63,-0.3519505066469864,0.36,0.38,0.39,0.0006694801495217335,0.0235,0.9765,-0.022830519850478268,0.022,0.025,0.044,1.8499362584242026e-05,0.0045,0.9955,-0.004481500637415758,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T010240-0400,2026-06-08T05:02:40.758734+00:00,2026-06-08T01:02:40.758734-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T04:59:03.956661Z,v0.5.0 HGBC feature-based ML model,88,0.4269411047116313,81.0,80.0,87.0,,88.0,88.1,,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.0,0.001,0.999,-0.001,,0.002,0.003,0.00039326062161341193,0.0005,0.9995,-0.00010673937838658808,,0.001,0.004,0.02728297026039403,0.003,0.997,0.02428297026039403,0.001,0.005,0.008,0.06187263635294213,0.006,0.994,0.05587263635294213,0.003,0.009,0.005,0.06329789987102191,0.115,0.885,-0.05170210012897809,0.11,0.12,0.09,0.7757040934207802,0.515,0.485,0.26070409342078016,0.5,0.53,0.53,0.06942262049634433,0.365,0.635,-0.29557737950365565,0.35,0.38,0.39,0.00198747312942374,0.0235,0.9765,-0.02151252687057626,0.022,0.025,0.044,3.9045847480312343e-05,0.0045,0.9955,-0.0044609541525196875,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T011254-0400,2026-06-08T05:12:54.417200+00:00,2026-06-08T01:12:54.417200-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T05:04:58.934188Z,v0.5.0 HGBC feature-based ML model,88,0.4269411047116313,81.0,80.0,87.0,,88.0,88.1,,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.00039326062161341193,0.0005,0.9995,-0.00010673937838658808,,0.001,0.004,0.02728297026039403,0.003,0.997,0.02428297026039403,0.001,0.005,0.008,0.06187263635294213,0.006,0.994,0.05587263635294213,0.003,0.009,0.005,0.06329789987102191,0.115,0.885,-0.05170210012897809,0.11,0.12,0.09,0.7757040934207802,0.52,0.48,0.25570409342078015,0.51,0.53,0.53,0.06942262049634433,0.365,0.635,-0.29557737950365565,0.35,0.38,0.39,0.00198747312942374,0.0235,0.9765,-0.02151252687057626,0.022,0.025,0.044,3.9045847480312343e-05,0.0045,0.9955,-0.0044609541525196875,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T012308-0400,2026-06-08T05:23:08.752888+00:00,2026-06-08T01:23:08.752888-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T05:14:25.850837Z,v0.5.0 HGBC feature-based ML model,88,0.4269411047116313,81.0,80.0,87.0,,88.0,88.1,,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.00039326062161341193,0.0005,0.9995,-0.00010673937838658808,,0.001,0.004,0.02728297026039403,0.003,0.997,0.02428297026039403,0.001,0.005,0.008,0.06187263635294213,0.006,0.994,0.05587263635294213,0.003,0.009,0.005,0.06329789987102191,0.115,0.885,-0.05170210012897809,0.11,0.12,0.09,0.7757040934207802,0.515,0.485,0.26070409342078016,0.5,0.53,0.53,0.06942262049634433,0.365,0.635,-0.29557737950365565,0.36,0.37,0.39,0.00198747312942374,0.0235,0.9765,-0.02151252687057626,0.022,0.025,0.044,3.9045847480312343e-05,0.0045,0.9955,-0.0044609541525196875,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
20260608T013321-0400,2026-06-08T05:33:21.134276+00:00,2026-06-08T01:33:21.134276-04:00,highest-temperature-in-miami-on-june-8-2026,2026-06-08T05:23:58.628196Z,v0.5.0 HGBC feature-based ML model,88,0.4269411047116313,81.0,80.0,87.0,,88.0,88.1,,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,0.00039326062161341193,0.0005,0.9995,-0.00010673937838658808,,0.001,0.004,0.02728297026039403,0.003,0.997,0.02428297026039403,0.001,0.005,0.008,0.06187263635294213,0.006,0.994,0.05587263635294213,0.003,0.009,0.005,0.06329789987102191,0.11,0.89,-0.04670210012897809,0.1,0.12,0.12,0.7757040934207802,0.51,0.49,0.26570409342078016,0.5,0.52,0.52,0.06942262049634433,0.375,0.625,-0.30557737950365566,0.36,0.39,0.39,0.00198747312942374,0.0235,0.9765,-0.02151252687057626,0.022,0.025,0.044,3.9045847480312343e-05,0.0045,0.9955,-0.0044609541525196875,0.003,0.006,0.002,0,0.0015,0.9985,-0.0015,0.001,0.002,0.001
