snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,77°F or below,lte,77,0.0,0.0005,0.9995,-0.0005,,0.001,0.002,16631.640817,8295.25455,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,78-79°F,eq,78,0.0,0.0005,0.9995,-0.0005,,0.001,0.002,9920.65561,4763.43608,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,80-81°F,eq,80,0.0,0.0005,0.9995,-0.0005,,0.001,0.003,5134.602194,3924.86835,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,82-83°F,eq,82,0.0,0.0015,0.9985,-0.0015,0.001,0.002,0.001,11185.312866999997,2451.34056,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,84-85°F,eq,84,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,2590.2513930000014,7393.15597,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,86-87°F,eq,86,0.0,0.0005,0.9995,-0.0005,,0.001,0.002,4180.656575000001,5616.38489,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,88-89°F,eq,88,0.0,0.0005,0.9995,-0.0005,,0.001,0.002,4198.454499999999,5407.60419,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,90-91°F,eq,90,0.865436367042925,0.991,0.009,-0.12556363295707496,0.983,0.999,0.998,3959.6682560000004,373.53966,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,92-93°F,eq,92,0.12896121690166418,0.0235,0.9765,0.10546121690166418,0.01,0.037,0.011,2605.8682630000008,331.65618,active,91.0,89.0,91.0,,86.0,86.7,
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T20:04:52.153845-04:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06T23:59:52.660305Z,v0.5.0 HGBC feature-based ML model,91,0.865436367042925,94-95°F,eq,94,0.0054956485541840525,0.0015,0.9985,0.003995648554184052,0.001,0.002,0.013,2145.4630070000003,1238.16854,active,91.0,89.0,91.0,,86.0,86.7,
