snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260606T200452-0400,2026-06-07T00:04:52.153845+00:00,2026-06-06T19:04:51.923274-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T201507-0400,2026-06-07T00:15:07.328640+00:00,2026-06-06T19:15:07.203503-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T202541-0400,2026-06-07T00:25:41.006063+00:00,2026-06-06T19:25:40.921952-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T203556-0400,2026-06-07T00:35:56.624463+00:00,2026-06-06T19:35:55.732130-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T204624-0400,2026-06-07T00:46:24.871410+00:00,2026-06-06T19:46:23.507527-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T205650-0400,2026-06-07T00:56:50.280544+00:00,2026-06-06T19:56:49.185687-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T210725-0400,2026-06-07T01:07:25.540774+00:00,2026-06-06T20:07:25.395474-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T211737-0400,2026-06-07T01:17:37.901971+00:00,2026-06-06T20:17:37.792745-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T212750-0400,2026-06-07T01:27:50.280029+00:00,2026-06-06T20:27:50.150657-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T213801-0400,2026-06-07T01:38:01.364658+00:00,2026-06-06T20:38:01.216225-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T214815-0400,2026-06-07T01:48:15.902206+00:00,2026-06-06T20:48:15.727154-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T215840-0400,2026-06-07T01:58:40.078036+00:00,2026-06-06T20:58:39.982022-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T220851-0400,2026-06-07T02:08:51.604988+00:00,2026-06-06T21:08:51.513261-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T221905-0400,2026-06-07T02:19:05.288440+00:00,2026-06-06T21:19:05.071703-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T222916-0400,2026-06-07T02:29:16.476365+00:00,2026-06-06T21:29:16.317757-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
20260606T223930-0400,2026-06-07T02:39:30.394053+00:00,2026-06-06T21:39:30.223468-05:00,highest-temperature-in-austin-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,91.0,91.0,16.0,73.0,55.0,29.18,-0.05999999999999872,10.0,90.1,-0.9000000000000057,S-SW,Mostly cloudy/overcast
