snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,75°F or below,lte,75,0.049370556145105354,0.0085,0.9915,0.040870556145105354,0.003,0.014,0.007,5819.641101,5680.60916,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,76-77°F,eq,76,0.023802706750470297,0.008,0.992,0.015802706750470297,0.006,0.01,0.18,312.62825,1642.5086,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,78-79°F,eq,78,0.0707532042420745,0.0305,0.9695,0.0402532042420745,0.03,0.031,0.034,1826.284271,2936.21942,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,80-81°F,eq,80,0.037224719649128934,0.155,0.845,-0.11777528035087106,0.15,0.16,0.14,1360.8629200000012,1216.536,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,82-83°F,eq,82,0.2691450714948651,0.34,0.66,-0.07085492850513492,0.33,0.35,0.33,1496.7732270000001,744.2724,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,84-85°F,eq,84,0.532155679050784,0.345,0.655,0.187155679050784,0.33,0.36,0.37,1136.1216769999999,813.4335,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,86-87°F,eq,86,0.016302408202264352,0.146,0.854,-0.12969759179773563,0.122,0.17,0.147,948.7868459999999,1761.22561,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,88-89°F,eq,88,0.0011280789314301381,0.016,0.984,-0.014871921068569861,0.012,0.02,0.017,1492.3376060000003,2712.2302,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,90-91°F,eq,90,0.00011468447081303121,0.003,0.997,-0.002885315529186969,0.002,0.004,0.016,2367.431015,3692.75377,active,,66.0,82.0,,80.0,84.2,
20260608T010234-0400,2026-06-08T05:02:34.600595+00:00,2026-06-08T01:02:34.600595-04:00,highest-temperature-in-chicago-on-june-8-2026,2026-06-08T04:57:31.50149Z,v0.5.0 HGBC feature-based ML model,85,0.31597224109217625,92-93°F,eq,92,2.817169999993298e-06,0.001,0.999,-0.0009971828300000068,,0.002,0.01,747.098466,3432.55196,active,,66.0,82.0,,80.0,84.2,
