snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260606T143226-0400,2026-06-06T18:32:26.289499+00:00,2026-06-06T14:32:26.286993-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.3.1 empirical lookup baseline,toronto_feature_store_v0.1,12,88.0,88.0,11.0,59.0,38.0,29.83,-0.0400000000000027,9.0,92.0,4.0,S-SW,Mostly cloudy/overcast
20260606T143247-0400,2026-06-06T18:32:47.295846+00:00,2026-06-06T14:32:47.293843-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.3.1 empirical lookup baseline,toronto_feature_store_v0.1,12,88.0,88.0,11.0,59.0,38.0,29.83,-0.0400000000000027,9.0,92.0,4.0,S-SW,Mostly cloudy/overcast
20260606T145233-0400,2026-06-06T18:52:33.386253+00:00,2026-06-06T14:52:33.384947-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.3.1 empirical lookup baseline,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T150239-0400,2026-06-06T19:02:39.239638+00:00,2026-06-06T15:02:39.238635-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.3.1 empirical lookup baseline,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T151246-0400,2026-06-06T19:12:46.517161+00:00,2026-06-06T15:12:46.515160-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.3.1 empirical lookup baseline,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T152248-0400,2026-06-06T19:22:48.417695+00:00,2026-06-06T15:22:48.416694-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.3.1 empirical lookup baseline,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T153251-0400,2026-06-06T19:32:51.783836+00:00,2026-06-06T15:32:51.529671-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T154102-0400,2026-06-06T19:41:02.872229+00:00,2026-06-06T15:41:00.208395-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T155648-0400,2026-06-06T19:56:48.950944+00:00,2026-06-06T15:56:48.787855-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
20260606T160650-0400,2026-06-06T20:06:50.941818+00:00,2026-06-06T16:06:50.716548-04:00,highest-temperature-in-nyc-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,13,88.0,88.0,11.0,58.0,36.0,29.81,-0.0400000000000027,16.0,91.4,3.4000000000000057,S-SW,Mostly cloudy/overcast
