snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,77°F or below,lte,77,2.3199474996048328e-11,0.0005,0.9995,-0.000499999976800525,,0.001,0.001,270.85053600000003,18601.51723,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,78-79°F,eq,78,1.92581278566589e-08,0.001,0.999,-0.0009999807418721433,,0.002,0.002,588.947,4761.49135,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,80-81°F,eq,80,0.0017082005495818648,0.001,0.999,0.0007082005495818648,,0.002,,888.754167,3033.8148,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,82-83°F,eq,82,0.08809772266260386,0.014,0.986,0.07409772266260387,0.01,0.018,0.018,305.27,1444.07852,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,84-85°F,eq,84,0.6586985762026204,0.1185,0.8815,0.5401985762026205,0.107,0.13,0.092,951.4348930000002,1591.69887,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,86-87°F,eq,86,0.23065100954236362,0.41,0.59,-0.17934899045763636,0.39,0.43,0.42,651.030043,1255.607,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,88-89°F,eq,88,0.01831294401745516,0.385,0.615,-0.36668705598254486,0.38,0.39,0.39,618.097191,1016.7247,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,90-91°F,eq,90,0.002270760537547928,0.095,0.905,-0.09272923946245207,0.08,0.11,0.06,478.08572300000003,970.984,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,92-93°F,eq,92,0.0002506829987793444,0.0145,0.9855,-0.014249317001220656,0.01,0.019,0.037,622.939249,1216.73263,active,,,,,85.0,85.4,
20260608T010238-0400,2026-06-08T05:02:38.173532+00:00,2026-06-08T01:02:38.173532-04:00,highest-temperature-in-houston-on-june-8-2026,2026-06-08T04:55:36.870521Z,v0.5.0 HGBC feature-based ML model,85,0.5770727691016445,94-95°F,eq,94,9.772276869314416e-06,0.007,0.993,-0.0069902277231306854,0.005,0.009,0.01,1776.594534999999,2697.18371,active,,,,,85.0,85.4,
