snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260607T030458-0400,2026-06-07T07:04:58.246558+00:00,2026-06-07T00:04:57.944980-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,68.9,51.900000000000006,W-NW,Mostly cloudy/overcast
20260607T031509-0400,2026-06-07T07:15:09.315883+00:00,2026-06-07T00:15:09.233869-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,81.0,,0.0,5.0,68.9,5.900000000000006,W-NW,Mostly cloudy/overcast
20260607T032528-0400,2026-06-07T07:25:28.928838+00:00,2026-06-07T00:25:28.818324-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,81.0,,0.0,5.0,68.9,5.900000000000006,W-NW,Mostly cloudy/overcast
20260607T033541-0400,2026-06-07T07:35:41.317054+00:00,2026-06-07T00:35:41.227036-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,80.0,,0.0,5.0,68.9,5.900000000000006,W-NW,Mostly cloudy/overcast
20260607T034551-0400,2026-06-07T07:45:51.553262+00:00,2026-06-07T00:45:51.468240-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,80.0,,0.0,4.0,68.9,5.900000000000006,W-NW,Mostly cloudy/overcast
20260607T035606-0400,2026-06-07T07:56:06.575867+00:00,2026-06-07T00:56:06.495352-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,80.0,,0.0,4.0,68.9,5.900000000000006,W-NW,Mostly cloudy/overcast
20260607T040617-0400,2026-06-07T08:06:17.149721+00:00,2026-06-07T01:06:17.052104-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,81.0,29.71,0.0,7.0,68.9,5.900000000000006,W-NW,Mostly cloudy/overcast
20260607T041626-0400,2026-06-07T08:16:26.705223+00:00,2026-06-07T01:16:26.589713-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,81.0,29.71,0.0,7.0,69.6,6.599999999999994,W-NW,Mostly cloudy/overcast
20260607T042642-0400,2026-06-07T08:26:42.042058+00:00,2026-06-07T01:26:41.962059-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,81.0,29.71,0.0,7.0,69.6,6.599999999999994,W-NW,Mostly cloudy/overcast
20260607T043652-0400,2026-06-07T08:36:52.874097+00:00,2026-06-07T01:36:52.776607-07:00,highest-temperature-in-los-angeles-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,63.0,63.0,46.0,57.0,81.0,29.71,0.0,7.0,69.6,6.599999999999994,W-NW,Mostly cloudy/overcast
