snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c,model_lte_81c,market_yes_lte_81c,market_no_lte_81c,edge_lte_81c,best_bid_lte_81c,best_ask_lte_81c,last_lte_81c,model_eq_82c,market_yes_eq_82c,market_no_eq_82c,edge_eq_82c,best_bid_eq_82c,best_ask_eq_82c,last_eq_82c,model_eq_84c,market_yes_eq_84c,market_no_eq_84c,edge_eq_84c,best_bid_eq_84c,best_ask_eq_84c,last_eq_84c,model_eq_86c,market_yes_eq_86c,market_no_eq_86c,edge_eq_86c,best_bid_eq_86c,best_ask_eq_86c,last_eq_86c,model_eq_88c,market_yes_eq_88c,market_no_eq_88c,edge_eq_88c,best_bid_eq_88c,best_ask_eq_88c,last_eq_88c,model_eq_90c,market_yes_eq_90c,market_no_eq_90c,edge_eq_90c,best_bid_eq_90c,best_ask_eq_90c,last_eq_90c,model_eq_92c,market_yes_eq_92c,market_no_eq_92c,edge_eq_92c,best_bid_eq_92c,best_ask_eq_92c,last_eq_92c,model_eq_94c,market_yes_eq_94c,market_no_eq_94c,edge_eq_94c,best_bid_eq_94c,best_ask_eq_94c,last_eq_94c,model_eq_96c,market_yes_eq_96c,market_no_eq_96c,edge_eq_96c,best_bid_eq_96c,best_ask_eq_96c,last_eq_96c,model_eq_98c,market_yes_eq_98c,market_no_eq_98c,edge_eq_98c,best_bid_eq_98c,best_ask_eq_98c,last_eq_98c,model_gte_100c,market_yes_gte_100c,market_no_gte_100c,edge_gte_100c,best_bid_gte_100c,best_ask_gte_100c,last_gte_100c
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T04:55:09.953713Z,v0.5.0 HGBC feature-based ML model,83,0.5836659835934118,,,,,82.0,83.4,,0.06660994669459094,0.001,0.999,0.06560994669459094,,0.002,0.005,0.6520272627178185,0.0035,0.9965,0.6485272627178186,0.002,0.005,0.01,0.27758454056140375,0.0145,0.9855,0.26308454056140373,0.011,0.018,0.011,0.003514254349344489,0.055,0.945,-0.05148574565065551,0.05,0.06,0.08,0.00023566368790038102,0.185,0.815,-0.18476433631209963,0.18,0.19,0.2,2.603432339487069e-05,0.355,0.645,-0.3549739656766051,0.33,0.38,0.38,2.208310530207084e-06,0.2195,0.7805,-0.21949779168946978,0.201,0.238,0.219,8.564927070388596e-08,0.108,0.892,-0.1079999143507293,0.09,0.126,0.132,3.515833682316656e-09,0.0195,0.9805,-0.019499996484166317,0.01,0.029,0.023,1.8376090712908397e-10,0.0035,0.9965,-0.003499999816239093,0.002,0.005,0.004,6.1516145822233015e-12,0.0015,0.9985,-0.0014999999938483854,0.001,0.002,0.003
20260607T011238-0400,2026-06-07T05:12:38.026382+00:00,2026-06-07T01:12:38.026382-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T05:05:24.359375Z,v0.5.0 HGBC feature-based ML model,83,0.5061550281156119,,73.0,89.0,,82.0,83.4,,0.11161947329404286,0.001,0.999,0.11061947329404286,,0.002,0.005,0.5570798920806005,0.003,0.997,0.5540798920806005,0.002,0.004,0.01,0.32022581275013934,0.0145,0.9855,0.3057258127501393,0.011,0.018,0.011,0.008991688552485918,0.055,0.945,-0.046008311447514084,0.05,0.06,0.08,0.0019367262866280357,0.185,0.815,-0.18306327371337197,0.18,0.19,0.2,0.00013926313211673832,0.355,0.645,-0.3548607368678832,0.33,0.38,0.38,6.829517130339767e-06,0.2195,0.7805,-0.21949317048286965,0.201,0.238,0.219,3.054392361862465e-07,0.108,0.892,-0.10799969456076382,0.09,0.126,0.132,8.48907183884131e-09,0.0195,0.9805,-0.019499991510928162,0.01,0.029,0.023,4.436954880974048e-10,0.0035,0.9965,-0.003499999556304512,0.002,0.005,0.004,1.485323335245274e-11,0.0015,0.9985,-0.0014999999851467666,0.001,0.002,0.003
20260607T012248-0400,2026-06-07T05:22:48.735499+00:00,2026-06-07T01:22:48.735499-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T05:20:28.426116Z,v0.5.0 HGBC feature-based ML model,83,0.39959522799535335,73.0,73.0,89.0,,82.0,83.4,,0.1215159266189383,0.001,0.999,0.1205159266189383,,0.002,0.005,0.45939900032507364,0.003,0.997,0.45639900032507363,0.002,0.004,0.01,0.38753879008299413,0.0145,0.9855,0.3730387900829941,0.011,0.018,0.011,0.02303368876252522,0.055,0.945,-0.03196631123747478,0.05,0.06,0.06,0.008125283246450881,0.17,0.83,-0.16187471675354914,0.16,0.18,0.18,0.00037341191259863607,0.355,0.645,-0.35462658808740133,0.34,0.37,0.38,1.3279243950874344e-05,0.228,0.772,-0.22798672075604914,0.201,0.255,0.243,6.013560137708214e-07,0.087,0.913,-0.08699939864398622,0.084,0.09,0.089,1.7505852113714197e-08,0.0185,0.9815,-0.018499982494147884,0.009,0.028,0.023,9.149725371172702e-10,0.0035,0.9965,-0.003499999085027463,0.002,0.005,0.004,3.062979220988846e-11,0.0015,0.9985,-0.001499999969370208,0.001,0.002,0.003
20260607T013303-0400,2026-06-07T05:33:03.379913+00:00,2026-06-07T01:33:03.379913-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T05:30:22.410893Z,v0.5.0 HGBC feature-based ML model,83,0.39959522799535335,73.0,73.0,89.0,,82.0,83.4,,0.1215159266189383,0.001,0.999,0.1205159266189383,,0.002,0.005,0.45939900032507364,0.003,0.997,0.45639900032507363,0.002,0.004,0.004,0.38753879008299413,0.0145,0.9855,0.3730387900829941,0.011,0.018,0.011,0.02303368876252522,0.07,0.93,-0.04696631123747479,0.06,0.08,0.06,0.008125283246450881,0.19,0.81,-0.18187471675354913,0.18,0.2,0.18,0.00037341191259863607,0.355,0.645,-0.35462658808740133,0.34,0.37,0.38,1.3279243950874344e-05,0.2195,0.7805,-0.21948672075604914,0.201,0.238,0.243,6.013560137708214e-07,0.074,0.926,-0.07399939864398622,0.065,0.083,0.083,1.7505852113714197e-08,0.0185,0.9815,-0.018499982494147884,0.01,0.027,0.029,9.149725371172702e-10,0.0035,0.9965,-0.003499999085027463,0.002,0.005,0.005,3.062979220988846e-11,0.0015,0.9985,-0.001499999969370208,0.001,0.002,0.003
20260607T014312-0400,2026-06-07T05:43:12.632385+00:00,2026-06-07T01:43:12.632385-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T05:36:25.573095Z,v0.5.0 HGBC feature-based ML model,83,0.412804598760216,73.0,73.0,89.0,,83.0,82.8,,0.10079260187151931,0.001,0.999,0.09979260187151931,,0.002,0.005,0.4662686808741179,0.003,0.997,0.4632686808741179,0.002,0.004,0.004,0.40034961264875324,0.0145,0.9855,0.3858496126487532,0.011,0.018,0.018,0.023795110605506247,0.065,0.935,-0.04120488939449375,0.06,0.07,0.08,0.008393879744738255,0.185,0.815,-0.17660612025526173,0.17,0.2,0.18,0.000385755744696624,0.35,0.65,-0.34961424425530335,0.33,0.37,0.37,1.371821430020544e-05,0.2195,0.7805,-0.2194862817856998,0.201,0.238,0.243,6.212349662483797e-07,0.074,0.926,-0.07399937876503375,0.065,0.083,0.083,1.8084540934111208e-08,0.0185,0.9815,-0.018499981915459065,0.01,0.027,0.029,9.452186727958215e-10,0.0035,0.9965,-0.003499999054781327,0.002,0.005,0.005,3.1642317519014075e-11,0.0025,0.9975,-0.0024999999683576824,0.001,0.004,0.002
20260607T015332-0400,2026-06-07T05:53:32.775703+00:00,2026-06-07T01:53:32.775703-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T05:47:38.542424Z,v0.5.0 HGBC feature-based ML model,83,0.412804598760216,73.0,72.0,89.0,,83.0,82.8,,0.10079260187151931,0.001,0.999,0.09979260187151931,,0.002,0.005,0.4662686808741179,0.003,0.997,0.4632686808741179,0.002,0.004,0.004,0.40034961264875324,0.011,0.989,0.38934961264875323,0.01,0.012,0.018,0.023795110605506247,0.065,0.935,-0.04120488939449375,0.06,0.07,0.07,0.008393879744738255,0.185,0.815,-0.17660612025526173,0.17,0.2,0.2,0.000385755744696624,0.36,0.64,-0.35961424425530336,0.35,0.37,0.37,1.371821430020544e-05,0.2085,0.7915,-0.20848628178569978,0.2,0.217,0.243,6.212349662483797e-07,0.074,0.926,-0.07399937876503375,0.066,0.082,0.082,1.8084540934111208e-08,0.0185,0.9815,-0.018499981915459065,0.01,0.027,0.029,9.452186727958215e-10,0.0035,0.9965,-0.003499999054781327,0.002,0.005,0.005,3.1642317519014075e-11,0.0025,0.9975,-0.0024999999683576824,0.001,0.004,0.002
20260607T020347-0400,2026-06-07T06:03:47.762794+00:00,2026-06-07T02:03:47.762794-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T05:56:42.516951Z,v0.5.0 HGBC feature-based ML model,85,0.3225753291755911,73.0,74.0,89.0,,86.0,84.7,,0.039900025135325576,0.001,0.999,0.038900025135325575,,0.002,0.005,0.10216267337911734,0.003,0.997,0.09916267337911734,0.002,0.004,0.004,0.36702544525965636,0.0105,0.9895,0.35652544525965635,0.01,0.011,0.011,0.23721147657087063,0.065,0.935,0.17221147657087063,0.06,0.07,0.07,0.24215737217852984,0.185,0.815,0.05715737217852984,0.17,0.2,0.2,0.011128774807271105,0.365,0.635,-0.3538712251927289,0.36,0.37,0.37,0.00039576058115462875,0.209,0.791,-0.20860423941884537,0.2,0.218,0.243,1.792218038701677e-05,0.074,0.926,-0.07398207781961298,0.066,0.082,0.082,5.217259530558099e-07,0.0175,0.9825,-0.017499478274046947,0.009,0.026,0.01,2.7268876478936404e-08,0.0035,0.9965,-0.003499972731123521,0.002,0.005,0.005,9.12858021923215e-10,0.0025,0.9975,-0.0024999990871419782,0.001,0.004,0.004
20260607T021401-0400,2026-06-07T06:14:01.239248+00:00,2026-06-07T02:14:01.239248-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T06:10:26.705876Z,v0.5.0 HGBC feature-based ML model,85,0.3225753291755911,73.0,74.0,89.0,,86.0,84.7,,0.039900025135325576,0.001,0.999,0.038900025135325575,,0.002,0.005,0.10216267337911734,0.003,0.997,0.09916267337911734,0.002,0.004,0.004,0.36702544525965636,0.0105,0.9895,0.35652544525965635,0.01,0.011,0.011,0.23721147657087063,0.065,0.935,0.17221147657087063,0.06,0.07,0.07,0.24215737217852984,0.175,0.825,0.06715737217852985,0.16,0.19,0.2,0.011128774807271105,0.39,0.61,-0.3788712251927289,0.37,0.41,0.37,0.00039576058115462875,0.216,0.784,-0.21560423941884538,0.2,0.232,0.23,1.792218038701677e-05,0.0745,0.9255,-0.07448207781961298,0.066,0.083,0.082,5.217259530558099e-07,0.014,0.986,-0.013999478274046944,0.009,0.019,0.01,2.7268876478936404e-08,0.0035,0.9965,-0.003499972731123521,0.002,0.005,0.005,9.12858021923215e-10,0.0025,0.9975,-0.0024999990871419782,0.001,0.004,0.004
20260607T022410-0400,2026-06-07T06:24:10.564667+00:00,2026-06-07T02:24:10.564667-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T06:17:24.348413Z,v0.5.0 HGBC feature-based ML model,85,0.35402042265812994,74.0,74.0,89.0,,86.0,84.7,,0.026565890868622603,0.0005,0.9995,0.026065890868622602,,0.001,0.005,0.14211710104356667,0.0015,0.9985,0.14061710104356667,0.001,0.002,0.004,0.39186310453025336,0.0105,0.9895,0.38136310453025335,0.01,0.011,0.011,0.2657352673365979,0.065,0.935,0.2007352673365979,0.06,0.07,0.07,0.1622703222188196,0.175,0.825,-0.012729677781180393,0.16,0.19,0.2,0.010984291880373889,0.375,0.625,-0.36401570811962614,0.36,0.39,0.37,0.0004432618978773441,0.216,0.784,-0.21555673810212264,0.201,0.231,0.23,2.013096660963957e-05,0.0745,0.9255,-0.07447986903339036,0.066,0.083,0.082,5.97009026993032e-07,0.014,0.986,-0.013999402990973008,0.009,0.019,0.01,3.120367180994258e-08,0.0035,0.9965,-0.00349996879632819,0.002,0.005,0.005,1.0445799681981026e-09,0.0025,0.9975,-0.002499998955420032,0.001,0.004,0.004
20260607T023428-0400,2026-06-07T06:34:28.119803+00:00,2026-06-07T02:34:28.119803-04:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07T06:24:24.598097Z,v0.5.0 HGBC feature-based ML model,85,0.35402042265812994,74.0,74.0,89.0,,86.0,84.7,,0.026565890868622603,0.0005,0.9995,0.026065890868622602,,0.001,0.005,0.14211710104356667,0.0015,0.9985,0.14061710104356667,0.001,0.002,0.004,0.39186310453025336,0.0045,0.9955,0.38736310453025335,0.003,0.006,0.011,0.2657352673365979,0.065,0.935,0.2007352673365979,0.06,0.07,0.07,0.1622703222188196,0.185,0.815,-0.022729677781180402,0.17,0.2,0.2,0.010984291880373889,0.37,0.63,-0.35901570811962613,0.36,0.38,0.38,0.0004432618978773441,0.2175,0.7825,-0.21705673810212264,0.203,0.232,0.231,2.013096660963957e-05,0.063,0.937,-0.06297986903339037,0.062,0.064,0.082,5.97009026993032e-07,0.014,0.986,-0.013999402990973008,0.009,0.019,0.01,3.120367180994258e-08,0.0035,0.9965,-0.00349996879632819,0.002,0.005,0.005,1.0445799681981026e-09,0.0025,0.9975,-0.002499998955420032,0.001,0.004,0.004
