snapshot_id,captured_at_utc,captured_at_local,event_slug,model_version,component_schema_version,cutoff_hour,active_model_kind,component_name,range_label,bin_kind,bin_value_c,component_probability,market_yes
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,81°F or below,lte,81,0.13626554069903843,0.001
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,82-83°F,eq,82,0.009383063570255703,0.0035
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,84-85°F,eq,84,0.009383063570255703,0.0145
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,86-87°F,eq,86,0.08444757213230132,0.055
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,88-89°F,eq,88,0.0656814449917899,0.185
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,90-91°F,eq,90,0.08444757213230132,0.355
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,92-93°F,eq,92,0.07506450856204562,0.2195
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,94-95°F,eq,94,0.05629838142153421,0.108
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,96-97°F,eq,96,0.028149190710767106,0.0195
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,98-99°F,eq,98,0.018766127140511405,0.0035
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T01:02:27.191714-04:00,highest-temperature-in-dallas-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,100°F or higher,gte,100,0.01925873797794983,0.0015
