snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260607T010227-0400,2026-06-07T05:02:27.191714+00:00,2026-06-07T00:02:26.895959-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,86.1,69.1,S-SW,Precip
20260607T011238-0400,2026-06-07T05:12:38.026382+00:00,2026-06-07T00:12:37.938868-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,85.0,,0.0,8.0,86.1,13.099999999999994,S-SW,Mostly cloudy/overcast
20260607T012248-0400,2026-06-07T05:22:48.735499+00:00,2026-06-07T00:22:48.618480-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,84.0,29.25,0.0,0.0,86.1,13.099999999999994,Other/variable,Precip
20260607T013303-0400,2026-06-07T05:33:03.379913+00:00,2026-06-07T00:33:03.265890-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,84.0,29.25,0.0,0.0,86.1,13.099999999999994,Other/variable,Precip
20260607T014312-0400,2026-06-07T05:43:12.632385+00:00,2026-06-07T00:43:12.543884-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,84.0,29.25,0.0,0.0,87.0,14.0,Other/variable,Precip
20260607T015332-0400,2026-06-07T05:53:32.775703+00:00,2026-06-07T00:53:32.698471-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,84.0,29.25,0.0,0.0,87.0,14.0,Other/variable,Precip
20260607T020347-0400,2026-06-07T06:03:47.762794+00:00,2026-06-07T01:03:47.673500-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,84.0,29.25,0.0,0.0,87.0,14.0,Other/variable,Precip
20260607T021401-0400,2026-06-07T06:14:01.239248+00:00,2026-06-07T01:14:01.157698-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,73.0,73.0,56.0,68.0,84.0,29.25,0.0,0.0,87.0,14.0,Other/variable,Precip
20260607T022410-0400,2026-06-07T06:24:10.564667+00:00,2026-06-07T01:24:10.441916-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,74.0,74.0,57.0,70.0,87.0,29.28,0.0,6.0,87.0,13.0,SSE,Precip
20260607T023428-0400,2026-06-07T06:34:28.119803+00:00,2026-06-07T01:34:27.990288-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,74.0,74.0,57.0,70.0,87.0,29.28,0.0,6.0,87.0,13.0,SSE,Precip
20260607T024437-0400,2026-06-07T06:44:37.326514+00:00,2026-06-07T01:44:37.234008-05:00,highest-temperature-in-dallas-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,74.0,74.0,57.0,70.0,87.0,29.28,0.0,6.0,87.0,13.0,SSE,Precip
