snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,83°F or below,lte,83,0.22756736946685716,0.001,0.999,0.22656736946685715,,0.002,,229.70800000000003,4146.08954,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,84-85°F,eq,84,0.3054236870011383,0.001,0.999,0.3044236870011383,,0.002,,350.698566,3029.24858,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,86-87°F,eq,86,0.34580193278314725,0.0075,0.9925,0.33830193278314724,0.005,0.01,0.01,575.31993,2686.41621,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,88-89°F,eq,88,0.10125332054190224,0.055,0.945,0.04625332054190224,0.05,0.06,0.05,1015.3709030000003,3049.8931,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,90-91°F,eq,90,0.01819413825058169,0.185,0.815,-0.1668058617494183,0.18,0.19,0.17,1370.9871570000003,1420.4785,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,92-93°F,eq,92,0.001710639822904387,0.385,0.615,-0.38328936017709564,0.37,0.4,0.38,543.6905500000003,941.3453,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,94-95°F,eq,94,4.710638020253759e-05,0.315,0.685,-0.31495289361979745,0.27,0.36,0.27,694.2428989999999,1321.4654,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,96-97°F,eq,96,1.7124833564859152e-06,0.0545,0.9455,-0.05449828751664351,0.04,0.069,0.04,552.411267,880.56552,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,98-99°F,eq,98,9.09847826858639e-08,0.011,0.989,-0.010999909015217314,0.01,0.012,0.03,775.612448,1177.93177,active,,81.0,91.0,,86.0,83.4,
20260608T010235-0400,2026-06-08T05:02:35.873992+00:00,2026-06-08T01:02:35.873992-04:00,highest-temperature-in-dallas-on-june-8-2026,2026-06-08T04:56:13.703051Z,v0.5.0 HGBC feature-based ML model,86,0.2788721200190461,100-101°F,eq,100,2.1998766776669633e-09,0.0025,0.9975,-0.0024999978001233225,0.002,0.003,0.003,1519.8547719999988,4035.18522,active,,81.0,91.0,,86.0,83.4,
