snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260610T000204-0400,2026-06-10T04:02:04.048159+00:00,2026-06-10T00:02:03.815869-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,74.0,76.0,,0.0,11.0,87.1,5.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T001214-0400,2026-06-10T04:12:14.335122+00:00,2026-06-10T00:12:14.271615-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,74.0,76.0,,0.0,11.0,89.1,7.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T002224-0400,2026-06-10T04:22:24.695798+00:00,2026-06-10T00:22:24.625204-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,74.0,77.0,,0.0,11.0,89.1,7.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T003240-0400,2026-06-10T04:32:40.994201+00:00,2026-06-10T00:32:40.922891-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,74.0,77.0,,0.0,10.0,89.1,7.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T004251-0400,2026-06-10T04:42:51.297191+00:00,2026-06-10T00:42:51.200670-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,74.0,77.0,,0.0,10.0,89.1,7.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T005302-0400,2026-06-10T04:53:02.048264+00:00,2026-06-10T00:53:01.981367-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,0.0,74.0,76.0,,0.0,10.0,89.1,7.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T010315-0400,2026-06-10T05:03:15.036173+00:00,2026-06-10T01:03:14.967165-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,6.116666666666666,74.0,76.0,30.04,0.0,,85.1,3.0999999999999943,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T011329-0400,2026-06-10T05:13:29.239614+00:00,2026-06-10T01:13:29.132621-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,6.116666666666666,74.0,76.0,30.04,0.0,,85.1,3.0999999999999943,E-SE/onshore-ish,Mostly cloudy/overcast
20260610T012343-0400,2026-06-10T05:23:43.537240+00:00,2026-06-10T01:23:43.469728-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,6.116666666666666,74.0,77.0,30.04,0.0,,85.1,3.0999999999999943,E-SE/onshore-ish,Partly cloudy
20260610T013353-0400,2026-06-10T05:33:53.916830+00:00,2026-06-10T01:33:53.834884-04:00,highest-temperature-in-miami-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,82.0,82.0,65.0,0.0,6.116666666666666,74.0,77.0,30.04,0.0,,85.1,3.0999999999999943,E-SE/onshore-ish,Partly cloudy
