snapshot_id,captured_at_utc,captured_at_local,event_slug,model_version,component_schema_version,cutoff_hour,active_model_kind,component_name,range_label,bin_kind,bin_value_c,component_probability,market_yes
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,15 C or below,lte,15,0.09318910869140393,0.0005
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,16 C,eq,16,0.06024808306820315,0.0005
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,17 C,eq,17,0.06179290571097759,0.0015
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,18 C,eq,18,0.07260666421039867,0.022
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,19 C,eq,19,0.06333772835375204,0.08
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,20 C,eq,20,0.07260666421039867,0.455
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,21 C,eq,21,0.06488255099652647,0.32
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,22 C,eq,22,0.06642737363930092,0.115
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,23 C,eq,23,0.06642737363930092,0.0285
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,24 C,eq,24,0.06333772835375204,0.0035
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,25 C or higher,gte,25,0.31514381912598577,0.002
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,15 C or below,lte,15,0.024334836940548818,0.0005
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,16 C,eq,16,0.01577706251413914,0.0005
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,17 C,eq,17,0.017330155878887105,0.0015
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,18 C,eq,18,0.02424311175084469,0.022
20260601T103711-0400,2026-06-01T14:37:11.443016+00:00,2026-06-01T10:37:11.443016-04:00,highest-temperature-in-toronto-on-june-1-2026,v0.4.9 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,19 C,eq,19,0.047127783693633456,0.08
