snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260608T000046-0400,2026-06-08T04:00:46.090899+00:00,2026-06-08T00:00:45.666279-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,77.2,60.2,N-NE,Mostly cloudy/overcast
20260608T001111-0400,2026-06-08T04:11:11.630290+00:00,2026-06-08T00:11:11.343110-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,69.0,69.0,52.0,57.0,66.0,,0.0,13.0,77.2,8.200000000000003,N-NE,Partly cloudy
20260608T002125-0400,2026-06-08T04:21:25.549472+00:00,2026-06-08T00:21:25.286628-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,69.0,69.0,52.0,57.0,67.0,,0.0,13.0,77.2,8.200000000000003,N-NE,Partly cloudy
20260608T003145-0400,2026-06-08T04:31:45.278813+00:00,2026-06-08T00:31:45.041625-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,57.0,67.0,,0.0,13.0,77.2,9.200000000000003,N-NE,Partly cloudy
20260608T004200-0400,2026-06-08T04:42:00.371660+00:00,2026-06-08T00:42:00.100114-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,57.0,67.0,,0.0,13.0,77.2,9.200000000000003,N-NE,Partly cloudy
20260608T005214-0400,2026-06-08T04:52:14.817717+00:00,2026-06-08T00:52:14.499870-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,57.0,67.0,,0.0,12.0,77.0,9.0,N-NE,Partly cloudy
20260608T010228-0400,2026-06-08T05:02:28.394975+00:00,2026-06-08T01:02:28.081704-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,55.0,63.0,30.03,0.0,13.0,77.0,9.0,N-NE,Fair/clear
20260608T011245-0400,2026-06-08T05:12:45.605509+00:00,2026-06-08T01:12:45.282593-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,55.0,63.0,30.03,0.0,13.0,77.0,9.0,N-NE,Fair/clear
20260608T012259-0400,2026-06-08T05:22:59.020249+00:00,2026-06-08T01:22:58.656419-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,55.0,63.0,30.03,0.0,13.0,77.0,9.0,N-NE,Fair/clear
20260608T013313-0400,2026-06-08T05:33:13.135978+00:00,2026-06-08T01:33:12.824516-04:00,highest-temperature-in-nyc-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,55.0,63.0,30.03,0.0,13.0,77.0,9.0,N-NE,Fair/clear
