schema_version,local_date,temperature_unit,row_count,first_time,last_time,max_temp,max_temp_bucket,min_temp,avg_temp,max_dewpoint,max_temp_c,max_temp_times,min_temp_c,avg_temp_c,max_dewpoint_c,max_wind_kmh,max_gust_kmh,max_temp_bucket_c,has_non_hourly_rows,non_hourly_count,max_on_hour_mark,condition_mode,cloud_mode
wu_daily_native_v1,2019-06-01,F,30,00:58,23:58,75.0,75,47.0,60.0,54.0,75.0,13:58,47.0,60.0,54.0,25.0,35.0,75,True,30,False,Partly Cloudy,SCT
wu_daily_native_v1,2019-06-02,F,30,00:58,23:58,81.0,81,52.0,64.47,49.0,81.0,12:58,52.0,64.47,49.0,29.0,44.0,81,True,30,False,Partly Cloudy,SCT
wu_daily_native_v1,2019-06-03,F,31,00:58,23:58,79.0,79,49.0,62.45,53.0,79.0,13:35,49.0,62.45,53.0,21.0,31.0,79,True,31,False,Partly Cloudy,BKN
wu_daily_native_v1,2019-06-04,F,24,00:58,23:58,77.0,77,49.0,62.42,50.0,77.0,11:58,49.0,62.42,50.0,21.0,,77,True,24,False,Fair,FEW
wu_daily_native_v1,2019-06-05,F,24,00:58,23:58,76.0,76,49.0,62.83,49.0,76.0,13:58|14:58,49.0,62.83,49.0,14.0,22.0,76,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2019-06-06,F,24,00:58,23:58,79.0,79,51.0,66.08,49.0,79.0,15:58|16:58,51.0,66.08,49.0,15.0,,79,True,24,False,Fair,FEW
wu_daily_native_v1,2019-06-07,F,30,00:58,23:58,83.0,83,60.0,70.27,54.0,83.0,11:58,60.0,70.27,54.0,18.0,23.0,83,True,30,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-08,F,30,00:58,23:58,79.0,79,48.0,65.33,57.0,79.0,10:58,48.0,65.33,57.0,24.0,31.0,79,True,30,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-09,F,25,00:08,23:58,61.0,61,45.0,50.28,48.0,61.0,17:58,45.0,50.28,48.0,12.0,,61,True,25,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-10,F,24,00:58,23:58,78.0,78,46.0,61.83,41.0,78.0,16:58,46.0,61.83,41.0,20.0,22.0,78,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2019-06-11,F,24,00:58,23:58,78.0,78,51.0,63.33,44.0,78.0,13:58,51.0,63.33,44.0,21.0,28.0,78,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-12,F,24,00:58,23:58,73.0,73,53.0,61.92,46.0,73.0,14:58,53.0,61.92,46.0,13.0,,73,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-13,F,26,00:58,23:58,84.0,84,51.0,69.5,46.0,84.0,13:58,51.0,69.5,46.0,18.0,29.0,84,True,26,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-14,F,30,00:58,23:58,84.0,84,59.0,70.4,49.0,84.0,13:58,59.0,70.4,49.0,22.0,32.0,84,True,30,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-15,F,29,00:58,23:58,76.0,76,51.0,65.59,48.0,76.0,12:58|13:58,51.0,65.59,48.0,18.0,21.0,76,True,29,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-16,F,31,00:58,23:59,79.0,79,52.0,64.74,58.0,79.0,13:58,52.0,64.74,58.0,20.0,25.0,79,True,31,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-17,F,38,00:58,23:58,71.0,71,50.0,58.42,58.0,71.0,14:58,50.0,58.42,58.0,12.0,,71,True,37,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-18,F,32,00:36,23:58,70.0,70,54.0,59.12,57.0,70.0,17:12,54.0,59.12,57.0,21.0,28.0,70,True,32,False,Cloudy,BKN
wu_daily_native_v1,2019-06-19,F,24,00:58,23:58,81.0,81,51.0,66.12,51.0,81.0,15:58,51.0,66.12,51.0,13.0,22.0,81,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-20,F,27,00:58,23:58,82.0,82,54.0,69.26,54.0,82.0,13:58|14:47,54.0,69.26,54.0,24.0,32.0,82,True,27,False,Partly Cloudy,BKN
wu_daily_native_v1,2019-06-21,F,28,00:58,23:58,67.0,67,48.0,54.54,55.0,67.0,10:58|11:58,48.0,54.54,55.0,17.0,26.0,67,True,28,False,Partly Cloudy,OVC
wu_daily_native_v1,2019-06-22,F,41,00:58,23:58,63.0,63,44.0,51.59,52.0,63.0,13:58,44.0,51.59,52.0,15.0,,63,True,41,False,Cloudy,BKN
wu_daily_native_v1,2019-06-23,F,24,00:58,23:58,63.0,63,42.0,53.25,49.0,63.0,17:58,42.0,53.25,49.0,20.0,25.0,63,True,24,False,Partly Cloudy,BKN
wu_daily_native_v1,2019-06-24,F,24,00:58,23:58,79.0,79,47.0,64.08,44.0,79.0,15:58,47.0,64.08,44.0,16.0,32.0,79,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2019-06-25,F,24,00:58,23:58,81.0,81,52.0,67.21,48.0,81.0,11:58,52.0,67.21,48.0,21.0,33.0,81,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2019-06-26,F,24,00:58,23:58,88.0,88,54.0,70.58,47.0,88.0,17:58,54.0,70.58,47.0,14.0,,88,True,24,False,Partly Cloudy,BKN
wu_daily_native_v1,2019-06-27,F,28,00:58,23:58,92.0,92,58.0,75.75,52.0,92.0,15:58,58.0,75.75,52.0,18.0,22.0,92,True,28,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-28,F,30,00:58,23:58,95.0,95,59.0,77.67,57.0,95.0,14:58|15:58,59.0,77.67,57.0,24.0,37.0,95,True,30,False,Fair,BKN
wu_daily_native_v1,2019-06-29,F,27,00:30,23:58,93.0,93,64.0,78.15,54.0,93.0,12:58,64.0,78.15,54.0,20.0,28.0,93,True,27,False,Mostly Cloudy,BKN
wu_daily_native_v1,2019-06-30,F,30,00:58,23:58,91.0,91,61.0,72.28,77.0,91.0,12:58,61.0,72.28,77.0,17.0,29.0,91,True,30,False,Partly Cloudy,BKN
