snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260607T030459-0400,2026-06-07T07:04:59.942808+00:00,2026-06-07T00:04:59.626533-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,68.9,51.900000000000006,W-NW,Fair/clear
20260607T031512-0400,2026-06-07T07:15:12.876589+00:00,2026-06-07T00:15:12.765613-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,53.0,53.0,36.0,46.0,79.0,,0.0,21.0,68.9,15.900000000000006,W-NW,Fair/clear
20260607T032530-0400,2026-06-07T07:25:30.425186+00:00,2026-06-07T00:25:30.315676-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,53.0,53.0,36.0,46.0,79.0,,0.0,21.0,68.9,15.900000000000006,W-NW,Fair/clear
20260607T033542-0400,2026-06-07T07:35:42.822803+00:00,2026-06-07T00:35:42.746806-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,52.0,52.0,35.0,46.0,79.0,,0.0,18.0,68.9,16.900000000000006,W-NW,Fair/clear
20260607T034553-0400,2026-06-07T07:45:53.016718+00:00,2026-06-07T00:45:52.925679-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,53.0,53.0,36.0,46.0,79.0,,0.0,17.0,68.9,15.900000000000006,W-NW,Fair/clear
20260607T035608-0400,2026-06-07T07:56:08.262254+00:00,2026-06-07T00:56:08.170745-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,53.0,53.0,36.0,46.0,79.0,,0.0,16.0,68.9,15.900000000000006,W-NW,Fair/clear
20260607T040618-0400,2026-06-07T08:06:18.646528+00:00,2026-06-07T01:06:18.536109-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,52.0,52.0,35.0,46.0,80.0,29.83,0.0,14.0,68.9,16.900000000000006,W-NW,Fair/clear
20260607T041632-0400,2026-06-07T08:16:32.706443+00:00,2026-06-07T01:16:32.628935-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,52.0,52.0,35.0,46.0,80.0,29.83,0.0,14.0,68.6,16.599999999999994,W-NW,Fair/clear
20260607T042643-0400,2026-06-07T08:26:43.539826+00:00,2026-06-07T01:26:43.463826-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,52.0,52.0,35.0,46.0,80.0,29.83,0.0,14.0,68.6,16.599999999999994,W-NW,Fair/clear
20260607T043654-0400,2026-06-07T08:36:54.447273+00:00,2026-06-07T01:36:54.337768-07:00,highest-temperature-in-san-francisco-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,52.0,52.0,35.0,46.0,80.0,29.83,0.0,14.0,68.6,16.599999999999994,W-NW,Fair/clear
