snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,13 C or below,lte,13,4.757895766072864e-09,0.0005,0.9995,-0.0004999952421042339,,0.001,0.001,713.322,18184.06095,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,14 C,eq,14,3.868407987046611e-05,0.0005,0.9995,-0.0004613159201295339,,0.001,0.002,9531.47314,13509.20604,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,15 C,eq,15,1.9332467202738032e-05,0.0005,0.9995,-0.000480667532797262,,0.001,0.004,2399.3836530000012,15826.41374,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,16 C,eq,16,0.1837290292138242,0.0025,0.9975,0.1812290292138242,0.001,0.004,0.002,1000.5157559999999,1192.64475,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,17 C,eq,17,0.04468902161312559,0.0205,0.9795,0.024189021613125587,0.02,0.021,0.021,1229.1511430000003,981.54783,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,18 C,eq,18,0.09303886104670667,0.1,0.9,-0.006961138953293339,0.09,0.11,0.12,1890.7449819999997,774.5486,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,19 C,eq,19,0.2786944078899931,0.405,0.595,-0.12630559211000691,0.4,0.41,0.41,1542.8354339999996,598.35,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,20 C,eq,20,0.14025955137618656,0.355,0.645,-0.21474044862381342,0.35,0.36,0.37,1817.6659820000002,606.7489,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,21 C,eq,21,0.14016924232385058,0.135,0.865,0.005169242323850576,0.13,0.14,0.12,2070.1541499999994,760.5132,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
20260528T085513-0400,2026-05-28T12:55:13.165168+00:00,2026-05-28T08:55:13.165168-04:00,highest-temperature-in-toronto-on-may-28-2026,2026-05-28T12:47:40.908176Z,v0.3 empirical intraday,19,0.2786944078899931,22 C,eq,22,0.11388149232201715,0.0335,0.9665,0.08038149232201715,0.03,0.037,0.034,1120.613373,1160.07015,active,16.0,14.0,14.0,16.9,19.0,20.2,21.0
