snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,81°F or below,lte,81,0.24082085768534772,0.002,0.998,0.23882085768534772,0.001,0.003,0.001,2075.3285559999986,10230.01685,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,82-83°F,eq,82,0.08090160341625173,0.003,0.997,0.07790160341625173,0.001,0.005,0.007,3024.6688300000005,3504.84062,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,84-85°F,eq,84,0.05459875745011367,0.0065,0.9935,0.048098757450113674,0.004,0.009,0.008,1198.4427749999998,2523.13565,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,86-87°F,eq,86,0.14645893911856717,0.047,0.953,0.09945893911856717,0.043,0.051,0.07,2980.6869229999998,2999.91245,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,88-89°F,eq,88,0.328598397933972,0.235,0.765,0.09359839793397201,0.22,0.25,0.22,3157.553360000001,1575.6081,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,90-91°F,eq,90,0.13135342144693485,0.495,0.505,-0.36364657855306515,0.49,0.5,0.5,2508.675214,1050.8683,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,92-93°F,eq,92,0.01564099837715225,0.215,0.785,-0.19935900162284775,0.2,0.23,0.22,2559.5102430000006,1484.5776,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,94-95°F,eq,94,0.0016130933086964182,0.042,0.958,-0.040386906691303584,0.035,0.049,0.05,2688.6356849999997,3017.65496,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,96-97°F,eq,96,1.393126296429471e-05,0.0075,0.9925,-0.007486068737035705,0.005,0.01,0.011,2098.0303110000004,2800.66254,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,98-99°F,eq,98,0.0,0.0015,0.9985,-0.0015,0.001,0.002,0.001,865.4934999999999,3678.97344,active,,,,,30.0,31.3,
20260605T000757-0400,2026-06-05T04:07:57.847360+00:00,2026-06-05T00:07:57.847360-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:04:22.679373Z,v0.5.0 HGBC feature-based ML model,31,0.3540419870654008,100°F or higher,gte,100,0.0,0.0035,0.9965,-0.0035,0.003,0.004,0.004,4815.904004000014,5932.77708,active,,,,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,81°F or below,lte,81,0.06925559671859283,0.002,0.998,0.06725559671859282,0.001,0.003,0.001,2092.6985559999985,8160.25994,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,82-83°F,eq,82,0.061398265706574834,0.0025,0.9975,0.05889826570657483,0.001,0.004,0.007,3042.0388300000004,3400.63605,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,84-85°F,eq,84,0.10389720682029066,0.006,0.994,0.09789720682029066,0.004,0.008,0.008,1215.8127749999996,1137.1129,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,86-87°F,eq,86,0.2796430570687014,0.047,0.953,0.23264305706870142,0.043,0.051,0.07,2998.0569229999996,1304.93972,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,88-89°F,eq,88,0.3556699142427139,0.215,0.785,0.14066991424271388,0.21,0.22,0.21,3209.5630999999994,834.6339,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,90-91°F,eq,90,0.12338192130308151,0.485,0.515,-0.3616180786969185,0.48,0.49,0.49,2583.4468439999996,420.6415,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,92-93°F,eq,92,0.006339170392428009,0.22,0.78,-0.213660829607572,0.21,0.23,0.17,2586.4702430000007,616.9006,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,94-95°F,eq,94,0.00041157412308275053,0.046,0.954,-0.04558842587691725,0.035,0.057,0.048,2727.0226329999996,1346.87704,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,96-97°F,eq,96,3.2936245339716235e-06,0.0055,0.9945,-0.005496706375466028,0.004,0.007,0.011,2115.4003110000003,3283.22463,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,98-99°F,eq,98,0.0,0.0015,0.9985,-0.0015,0.001,0.002,0.001,882.8634999999999,3971.25017,active,,22.0,29.0,,30.0,31.3,
20260605T001759-0400,2026-06-05T04:17:59.936398+00:00,2026-06-05T00:17:59.936398-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:14:01.32339Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,100°F or higher,gte,100,0.0,0.0035,0.9965,-0.0035,0.003,0.004,0.004,4833.2740040000135,3886.76513,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,81°F or below,lte,81,0.06925559671859283,0.002,0.998,0.06725559671859282,0.001,0.003,0.001,2096.5385559999986,8192.66603,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,82-83°F,eq,82,0.061398265706574834,0.0025,0.9975,0.05889826570657483,0.001,0.004,0.007,3045.8788300000006,3436.67375,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,84-85°F,eq,84,0.10389720682029066,0.0055,0.9945,0.09839720682029066,0.003,0.008,0.008,1219.6527749999996,1176.27892,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,86-87°F,eq,86,0.2796430570687014,0.0525,0.9475,0.22714305706870141,0.047,0.058,0.07,3024.953256,1376.732,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,88-89°F,eq,88,0.3556699142427139,0.23,0.77,0.12566991424271387,0.22,0.24,0.23,3246.8880999999997,632.0525,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,90-91°F,eq,90,0.12338192130308151,0.505,0.495,-0.3816180786969185,0.49,0.52,0.52,2651.0814539999997,484.9735,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,92-93°F,eq,92,0.006339170392428009,0.23,0.77,-0.223660829607572,0.22,0.24,0.23,2596.766064000001,685.0142,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,94-95°F,eq,94,0.00041157412308275053,0.024,0.976,-0.02358842587691725,0.022,0.026,0.048,2796.2926329999996,1110.67752,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,96-97°F,eq,96,3.2936245339716235e-06,0.0065,0.9935,-0.006496706375466028,0.005,0.008,0.011,2119.2403110000005,3276.12476,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,98-99°F,eq,98,0.0,0.0015,0.9985,-0.0015,0.001,0.002,0.001,886.7035,4044.50653,active,,22.0,29.0,,30.0,31.3,
20260605T002802-0400,2026-06-05T04:28:02.105278+00:00,2026-06-05T00:28:02.105278-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:26:00.203274Z,v0.5.0 HGBC feature-based ML model,31,0.3937551820773738,100°F or higher,gte,100,0.0,0.0035,0.9965,-0.0035,0.003,0.004,0.004,5163.0640040000135,3932.69381,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,81°F or below,lte,81,0.07030807375313747,0.002,0.998,0.06830807375313747,0.001,0.003,0.001,2106.5385559999986,8068.80606,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,82-83°F,eq,82,0.06395130219942843,0.0025,0.9975,0.06145130219942843,0.001,0.004,0.007,3055.8788300000006,3255.59115,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,84-85°F,eq,84,0.11069637432821826,0.0055,0.9945,0.10519637432821825,0.003,0.008,0.008,1229.6527749999996,1145.49138,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,86-87°F,eq,86,0.2862336124158401,0.0525,0.9475,0.23373361241584012,0.047,0.058,0.07,3024.953256,1020.31819,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,88-89°F,eq,88,0.3691650095944639,0.225,0.775,0.1441650095944639,0.21,0.24,0.23,3256.8880999999997,1065.6655,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,90-91°F,eq,90,0.0941878770903095,0.505,0.495,-0.4108121229096905,0.48,0.53,0.52,2676.373682,487.5385,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,92-93°F,eq,92,0.005089089711856468,0.235,0.765,-0.22991091028814353,0.21,0.26,0.23,2606.766064000001,699.6937,active,,22.0,29.0,,30.0,31.3,
20260605T003804-0400,2026-06-05T04:38:04.277924+00:00,2026-06-05T00:38:04.277924-04:00,highest-temperature-in-nyc-on-june-5-2026,2026-06-05T04:32:50.13261Z,v0.5.0 HGBC feature-based ML model,31,0.4472918563728294,94-95°F,eq,94,0.00036553922956387167,0.0235,0.9765,-0.023134460770436127,0.021,0.026,0.026,2829.1226329999995,1370.06058,active,,22.0,29.0,,30.0,31.3,
