snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,67°F or below,lte,67,9.584324354942156e-11,0.001,0.999,-0.0009999999041567565,,0.002,0.005,1571.3518549999997,13176.00385,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,68-69°F,eq,68,5.121129752316819e-08,0.001,0.999,-0.0009999487887024769,,0.002,0.003,728.2950280000002,4952.77226,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,70-71°F,eq,70,1.0621442951968243e-05,0.001,0.999,-0.0009893785570480318,,0.002,0.004,1929.8576460000002,4318.22713,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,72-73°F,eq,72,0.039787165037433014,0.004,0.996,0.03578716503743301,0.001,0.007,0.001,3297.3321150000024,3607.01613,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,74-75°F,eq,74,0.02602755274140472,0.0285,0.9715,-0.0024724472585952798,0.025,0.032,0.028,2459.654922,3663.63248,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,76-77°F,eq,76,0.4912199272568511,0.095,0.905,0.39621992725685107,0.08,0.11,0.08,2173.454384999999,1670.3031,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,78-79°F,eq,78,0.3829324694010693,0.315,0.685,0.06793246940106928,0.3,0.33,0.31,2719.970506999998,1976.3449,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,80-81°F,eq,80,0.0578033053806153,0.355,0.645,-0.2971966946193847,0.35,0.36,0.36,3272.633267000001,2058.6584,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,82-83°F,eq,82,0.0019516974118182749,0.1865,0.8135,-0.18454830258818172,0.165,0.208,0.212,3918.3562219999994,1934.99618,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,84-85°F,eq,84,0.0002523880656772156,0.051,0.949,-0.050747611934322784,0.045,0.057,0.057,3050.320128,2257.1792,active,,,,,78.0,73.6,
20260608T000048-0400,2026-06-08T04:00:48.020517+00:00,2026-06-08T00:00:48.020517-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T03:57:09.320229Z,v0.5.0 HGBC feature-based ML model,77,0.39044682994717184,86°F or higher,gte,86,1.4821955038280238e-05,0.0145,0.9855,-0.01448517804496172,0.01,0.019,0.013,3166.9519409999994,2164.51531,active,,,,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,67°F or below,lte,67,7.102337553319492e-11,0.001,0.999,-0.0009999999289766245,,0.002,0.005,1571.3518549999997,13172.96207,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,68-69°F,eq,68,1.1676132956954604e-08,0.001,0.999,-0.000999988323867043,,0.002,0.003,728.2950280000002,4947.96917,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,70-71°F,eq,70,6.027448027703917e-06,0.001,0.999,-0.000993972551972296,,0.002,0.004,1929.8576460000002,4318.16366,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,72-73°F,eq,72,0.04489981195089314,0.004,0.996,0.040899811950893136,0.001,0.007,0.001,3297.3321150000024,4822.58278,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,74-75°F,eq,74,0.06187866383794274,0.0285,0.9715,0.033378663837942746,0.02,0.037,0.028,2459.654922,3142.86974,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,76-77°F,eq,76,0.18881635158082216,0.095,0.905,0.09381635158082216,0.08,0.11,0.08,2173.454384999999,1469.0927,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,78-79°F,eq,78,0.5116424505042875,0.325,0.675,0.18664245050428746,0.31,0.34,0.34,2738.794034999998,1450.499,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,80-81°F,eq,80,0.1436543978911316,0.355,0.645,-0.21134560210886838,0.35,0.36,0.36,3272.633267000001,1824.7681,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,82-83°F,eq,82,0.048196514118815016,0.1865,0.8135,-0.138303485881185,0.165,0.208,0.212,3918.3562219999994,1934.99618,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,84-85°F,eq,84,0.0008727453033807152,0.0505,0.9495,-0.049627254696619286,0.044,0.057,0.057,3050.320128,2267.75958,active,,72.0,83.0,,78.0,73.6,
20260608T001112-0400,2026-06-08T04:11:12.698734+00:00,2026-06-08T00:11:12.698734-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:04:25.212219Z,v0.5.0 HGBC feature-based ML model,79,0.37076562331463747,86°F or higher,gte,86,3.302561754321502e-05,0.0145,0.9855,-0.014466974382456785,0.01,0.019,0.013,3166.9519409999994,2119.08149,active,,72.0,83.0,,78.0,73.6,
20260608T002126-0400,2026-06-08T04:21:26.563214+00:00,2026-06-08T00:21:26.563214-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:11:00.493076Z,v0.5.0 HGBC feature-based ML model,79,0.342921028441133,67°F or below,lte,67,6.617357495986372e-11,0.0005,0.9995,-0.000499999933826425,,0.001,0.005,1571.3518549999997,11427.10818,active,,71.0,83.0,,78.0,73.6,
20260608T002126-0400,2026-06-08T04:21:26.563214+00:00,2026-06-08T00:21:26.563214-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:11:00.493076Z,v0.5.0 HGBC feature-based ML model,79,0.342921028441133,68-69°F,eq,68,1.085903951520455e-08,0.001,0.999,-0.0009999891409604848,,0.002,0.003,728.2950280000002,3230.43195,active,,71.0,83.0,,78.0,73.6,
20260608T002126-0400,2026-06-08T04:21:26.563214+00:00,2026-06-08T00:21:26.563214-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:11:00.493076Z,v0.5.0 HGBC feature-based ML model,79,0.342921028441133,70-71°F,eq,70,5.612687025859678e-06,0.001,0.999,-0.0009943873129741403,,0.002,0.004,1929.8576460000002,2710.03644,active,,71.0,83.0,,78.0,73.6,
20260608T002126-0400,2026-06-08T04:21:26.563214+00:00,2026-06-08T00:21:26.563214-04:00,highest-temperature-in-atlanta-on-june-8-2026,2026-06-08T04:11:00.493076Z,v0.5.0 HGBC feature-based ML model,79,0.342921028441133,72-73°F,eq,72,0.04270111817479437,0.004,0.996,0.038701118174794366,0.001,0.007,0.001,3297.3321150000024,2503.59763,active,,71.0,83.0,,78.0,73.6,
