snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260604T195852-0400,2026-06-04T23:58:52.274978+00:00,2026-06-04T19:58:49.063657-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T204210-0400,2026-06-05T00:42:10.589239+00:00,2026-06-04T20:42:10.460344-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T205212-0400,2026-06-05T00:52:12.513465+00:00,2026-06-04T20:52:12.382766-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T210214-0400,2026-06-05T01:02:14.306264+00:00,2026-06-04T21:02:14.182497-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T211226-0400,2026-06-05T01:12:26.752593+00:00,2026-06-04T21:12:26.276544-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T212228-0400,2026-06-05T01:22:28.593089+00:00,2026-06-04T21:22:28.462666-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T212732-0400,2026-06-05T01:27:32.985557+00:00,2026-06-04T21:27:32.800720-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,30.0,27.0,8.0,11.0,36.0,1015.87,-1.6899999999999409,17.0,30.4,0.3999999999999986,S-SW,Mostly cloudy/overcast
20260604T214721-0400,2026-06-05T01:47:21.992333+00:00,2026-06-04T21:47:21.541257-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T215724-0400,2026-06-05T01:57:24.255315+00:00,2026-06-04T21:57:24.016738-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T220726-0400,2026-06-05T02:07:26.438616+00:00,2026-06-04T22:07:26.309471-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T221729-0400,2026-06-05T02:17:29.025057+00:00,2026-06-04T22:17:28.826027-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T222731-0400,2026-06-05T02:27:31.603643+00:00,2026-06-04T22:27:31.203258-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T223734-0400,2026-06-05T02:37:34.142781+00:00,2026-06-04T22:37:33.726132-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T224736-0400,2026-06-05T02:47:36.777393+00:00,2026-06-04T22:47:36.466487-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T225740-0400,2026-06-05T02:57:40.038095+00:00,2026-06-04T22:57:39.731213-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T230742-0400,2026-06-05T03:07:42.245455+00:00,2026-06-04T23:07:41.970237-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T231744-0400,2026-06-05T03:17:44.431587+00:00,2026-06-04T23:17:44.200505-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T232746-0400,2026-06-05T03:27:46.570967+00:00,2026-06-04T23:27:46.329168-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T233748-0400,2026-06-05T03:37:48.738184+00:00,2026-06-04T23:37:48.537921-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T234750-0400,2026-06-05T03:47:50.986479+00:00,2026-06-04T23:47:50.778254-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
20260604T235753-0400,2026-06-05T03:57:53.282995+00:00,2026-06-04T23:57:53.056498-04:00,highest-temperature-in-nyc-on-june-4-2026,2026-06-04,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,30.0,25.0,6.0,10.0,39.0,1015.19,-1.3599999999999,17.0,30.4,0.3999999999999986,SSE,Mostly cloudy/overcast
