snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260606T200455-0400,2026-06-07T00:04:55.902657+00:00,2026-06-06T19:04:55.679673-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T201520-0400,2026-06-07T00:15:20.950680+00:00,2026-06-06T19:15:20.845584-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T202544-0400,2026-06-07T00:25:44.122825+00:00,2026-06-06T19:25:44.007665-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T203605-0400,2026-06-07T00:36:05.485967+00:00,2026-06-06T19:36:04.667240-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T204633-0400,2026-06-07T00:46:33.502483+00:00,2026-06-06T19:46:32.274837-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T205659-0400,2026-06-07T00:56:59.156977+00:00,2026-06-06T19:56:58.293173-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T210728-0400,2026-06-07T01:07:28.606294+00:00,2026-06-06T20:07:28.498753-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T211741-0400,2026-06-07T01:17:41.583799+00:00,2026-06-06T20:17:41.432920-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T212753-0400,2026-06-07T01:27:53.546709+00:00,2026-06-06T20:27:53.405739-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T213808-0400,2026-06-07T01:38:08.206377+00:00,2026-06-06T20:38:08.107818-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T214820-0400,2026-06-07T01:48:20.322810+00:00,2026-06-06T20:48:20.229520-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T215843-0400,2026-06-07T01:58:43.633865+00:00,2026-06-06T20:58:43.529964-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T220856-0400,2026-06-07T02:08:56.537011+00:00,2026-06-06T21:08:56.440531-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T221908-0400,2026-06-07T02:19:08.626126+00:00,2026-06-06T21:19:08.471145-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T222919-0400,2026-06-07T02:29:19.866645+00:00,2026-06-06T21:29:19.683408-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T223934-0400,2026-06-07T02:39:34.502547+00:00,2026-06-06T21:39:34.402568-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T224944-0400,2026-06-07T02:49:44.642742+00:00,2026-06-06T21:49:44.542498-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,18,88.0,84.0,7.0,76.0,76.0,29.76,-0.03999999999999915,8.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T225954-0400,2026-06-07T02:59:54.634312+00:00,2026-06-06T21:59:54.547283-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,88.0,82.0,5.0,77.0,85.0,29.75,-0.030000000000001137,9.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T231018-0400,2026-06-07T03:10:18.062359+00:00,2026-06-06T22:10:17.947197-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,88.0,82.0,5.0,77.0,85.0,29.75,-0.030000000000001137,9.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T232028-0400,2026-06-07T03:20:28.003202+00:00,2026-06-06T22:20:27.897899-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,88.0,82.0,5.0,77.0,85.0,29.75,-0.030000000000001137,9.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260606T233038-0400,2026-06-07T03:30:38.081957+00:00,2026-06-06T22:30:37.967274-05:00,highest-temperature-in-houston-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,20,88.0,82.0,5.0,77.0,85.0,29.75,-0.030000000000001137,9.0,86.1,-1.9000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
