snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,source,forecast_kind,issue_time,issue_time_basis,valid_time,horizon_minutes,target_temp_c,forecast_high_c,cloud_cover,wind_speed_kmh,condition,source_url,payload_hash,is_changed
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,weather_forecast,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T18:00:00-07:00,55,68,,30,11,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,b4b2b70f260f121e3b173d20b8ff5a686be1de5e91bcc5d2566b17133aa8c677,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,weather_forecast,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T19:00:00-07:00,115,66,,62,10,Mostly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,f91ea55cdca0727a3e327d5af1da0964e3521dcf927e259ae1480836e3419394,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,weather_forecast,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T20:00:00-07:00,175,64,,81,10,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,2f0850aed0eeff405feaa987205a8833f065337229e5b235bb3bdddd263c32ed,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,weather_forecast,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T21:00:00-07:00,235,63,,84,8,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,84b1dba2a4d8105bf13379dc20d511b29c40dad51729a309e2b1510c92555260,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,weather_forecast,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T22:00:00-07:00,295,63,,83,7,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,b424e149590d802ec4268dac2e0f3a0d0ded108ce7ee9828b177afc596f37690,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,weather_forecast,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T23:00:00-07:00,355,63,,85,6,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,7729d1e648b28e3e05d8129e143f90967335c36b06262c2dad1e0ad6ec012941,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,open_meteo,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T18:00:00-07:00,55,66.9,,62,11.5,solar 318.0 W/m2,https://api.open-meteo.com/v1/forecast,f1fab8551d88f9b02396a0a8b81fbe494f2fb35b5683360b049e5e9fca71cee7,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,open_meteo,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T19:00:00-07:00,115,65.4,,65,9.8,solar 199.0 W/m2,https://api.open-meteo.com/v1/forecast,40b02c71172565510e6760739456c3216e1d7b2c65ca35e0afb0102925526bc7,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,open_meteo,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T20:00:00-07:00,175,62.7,,13,9.0,solar 0.0 W/m2,https://api.open-meteo.com/v1/forecast,ed4d8946711095fccb5cb44dd4df34cdbcb19b53b4d29015cd21b76ec77a5ca4,true
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T20:04:56.791353-04:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,open_meteo,hourly,2026-06-06T20:04:56.791353-04:00,capture_fallback,2026-06-06T21:00:00-07:00,235,61.4,,25,7.2,solar 0.0 W/m2,https://api.open-meteo.com/v1/forecast,3925cf77674a617d09553563adac5699a9a00052f2b060b4ad5c4ce9a1d32bad,true
