snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260606T200456-0400,2026-06-07T00:04:56.791353+00:00,2026-06-06T17:04:56.562667-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,15,71.0,71.0,6.0,57.0,61.0,29.72,-0.030000000000001137,13.0,71.3,0.29999999999999716,S-SW,Partly cloudy
20260606T201530-0400,2026-06-07T00:15:30.118956+00:00,2026-06-06T17:15:30.001031-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,15,71.0,71.0,6.0,57.0,61.0,29.72,-0.030000000000001137,13.0,71.3,0.29999999999999716,S-SW,Partly cloudy
20260606T202544-0400,2026-06-07T00:25:44.857917+00:00,2026-06-06T17:25:44.775828-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,71.0,71.0,6.0,57.0,61.0,29.71,-0.029999999999997584,14.0,71.3,0.29999999999999716,S-SW,Partly cloudy
20260606T203608-0400,2026-06-07T00:36:08.125585+00:00,2026-06-06T17:36:06.939974-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,71.0,71.0,6.0,57.0,61.0,29.71,-0.029999999999997584,14.0,71.3,0.29999999999999716,S-SW,Partly cloudy
20260606T204635-0400,2026-06-07T00:46:35.642493+00:00,2026-06-06T17:46:34.306024-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,71.0,71.0,6.0,57.0,61.0,29.71,-0.029999999999997584,14.0,71.3,0.29999999999999716,S-SW,Partly cloudy
20260606T205700-0400,2026-06-07T00:57:00.898967+00:00,2026-06-06T17:56:59.999343-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,16,71.0,71.0,6.0,57.0,61.0,29.71,-0.029999999999997584,14.0,71.3,0.29999999999999716,S-SW,Partly cloudy
20260606T210729-0400,2026-06-07T01:07:29.976208+00:00,2026-06-06T18:07:29.875137-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,71.0,69.0,4.0,59.0,70.0,29.7,-0.030000000000001137,12.0,71.3,0.29999999999999716,W-NW,Partly cloudy
20260606T211742-0400,2026-06-07T01:17:42.397754+00:00,2026-06-06T18:17:42.257639-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,71.0,69.0,4.0,59.0,70.0,29.7,-0.030000000000001137,12.0,71.3,0.29999999999999716,W-NW,Partly cloudy
20260606T212754-0400,2026-06-07T01:27:54.959767+00:00,2026-06-06T18:27:54.867148-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,71.0,69.0,4.0,59.0,70.0,29.7,-0.030000000000001137,12.0,71.3,0.29999999999999716,W-NW,Partly cloudy
20260606T213809-0400,2026-06-07T01:38:09.802362+00:00,2026-06-06T18:38:09.661368-07:00,highest-temperature-in-los-angeles-on-june-6-2026,2026-06-06,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,17,71.0,69.0,4.0,59.0,70.0,29.7,-0.030000000000001137,12.0,71.3,0.29999999999999716,W-NW,Partly cloudy
