snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260607T000104-0400,2026-06-07T04:01:04.464691+00:00,2026-06-07T00:01:04.128743-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,84.2,67.2,W-NW,Mostly cloudy/overcast
20260607T001116-0400,2026-06-07T04:11:16.124449+00:00,2026-06-07T00:11:16.014625-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,,0.0,19.0,84.2,13.200000000000003,W-NW,Mostly cloudy/overcast
20260607T002126-0400,2026-06-07T04:21:26.165144+00:00,2026-06-07T00:21:26.040602-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,,0.0,17.0,84.2,13.200000000000003,W-NW,Partly cloudy
20260607T003138-0400,2026-06-07T04:31:38.462069+00:00,2026-06-07T00:31:38.366686-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,,0.0,17.0,84.2,13.200000000000003,W-NW,Partly cloudy
20260607T004153-0400,2026-06-07T04:41:53.014373+00:00,2026-06-07T00:41:52.916909-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,,0.0,17.0,83.7,12.700000000000003,W-NW,Partly cloudy
20260607T005202-0400,2026-06-07T04:52:02.197129+00:00,2026-06-07T00:52:02.080455-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,63.0,78.0,,0.0,17.0,83.7,12.700000000000003,W-NW,Partly cloudy
20260607T010212-0400,2026-06-07T05:02:12.791321+00:00,2026-06-07T01:02:12.674528-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,29.76,0.0,20.0,83.7,12.700000000000003,W-NW,Fair/clear
20260607T011234-0400,2026-06-07T05:12:34.587511+00:00,2026-06-07T01:12:34.499004-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,29.76,0.0,20.0,83.7,12.700000000000003,W-NW,Fair/clear
20260607T012245-0400,2026-06-07T05:22:45.665366+00:00,2026-06-07T01:22:45.576352-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,29.76,0.0,20.0,83.7,12.700000000000003,W-NW,Fair/clear
20260607T013257-0400,2026-06-07T05:32:57.879311+00:00,2026-06-07T01:32:57.789805-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,29.76,0.0,20.0,83.7,12.700000000000003,W-NW,Fair/clear
20260607T014309-0400,2026-06-07T05:43:09.518784+00:00,2026-06-07T01:43:09.416275-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,29.76,0.0,20.0,84.4,13.400000000000006,W-NW,Fair/clear
20260607T015328-0400,2026-06-07T05:53:28.335615+00:00,2026-06-07T01:53:28.224929-04:00,highest-temperature-in-nyc-on-june-7-2026,2026-06-07,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,64.0,78.0,29.76,0.0,20.0,84.4,13.400000000000006,W-NW,Fair/clear
