snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T00:04:04.430656-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,17.0,17.0,0.0,10.0,60.0,,0.0,15.0,87.3,70.3,S-SW,Partly cloudy
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T00:14:27.222831-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,71.0,71.0,54.0,32.0,24.0,,0.0,5.0,87.3,16.299999999999997,S-SW,Partly cloudy
20260608T022441-0400,2026-06-08T06:24:41.236021+00:00,2026-06-08T00:24:40.894880-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,70.0,70.0,53.0,33.0,25.0,,0.0,5.0,87.3,17.299999999999997,S-SW,Partly cloudy
20260608T023455-0400,2026-06-08T06:34:55.140571+00:00,2026-06-08T00:34:54.821956-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,69.0,69.0,52.0,32.0,26.0,,0.0,5.0,87.3,18.299999999999997,S-SW,Partly cloudy
20260608T024511-0400,2026-06-08T06:45:11.701785+00:00,2026-06-08T00:45:11.454967-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,32.0,26.0,,0.0,5.0,87.3,19.299999999999997,W-NW,Partly cloudy
20260608T025532-0400,2026-06-08T06:55:32.894710+00:00,2026-06-08T00:55:32.585777-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,32.0,26.0,,0.0,5.0,86.8,18.799999999999997,W-NW,Partly cloudy
20260608T030552-0400,2026-06-08T07:05:52.053153+00:00,2026-06-08T01:05:51.818932-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,32.0,26.0,,0.0,6.0,86.8,18.799999999999997,W-NW,Partly cloudy
20260608T031605-0400,2026-06-08T07:16:05.356697+00:00,2026-06-08T01:16:04.866813-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,68.0,68.0,51.0,34.0,28.0,,0.0,6.0,86.8,18.799999999999997,W-NW,Partly cloudy
20260608T032618-0400,2026-06-08T07:26:18.298811+00:00,2026-06-08T01:26:17.920983-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,67.0,67.0,50.0,33.0,28.0,,0.0,5.0,86.8,19.799999999999997,W-NW,Partly cloudy
20260608T033631-0400,2026-06-08T07:36:31.700861+00:00,2026-06-08T01:36:31.417045-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,67.0,67.0,50.0,32.0,27.0,,0.0,4.0,86.8,19.799999999999997,W-NW,Fair/clear
20260608T034645-0400,2026-06-08T07:46:45.168124+00:00,2026-06-08T01:46:44.890760-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,67.0,67.0,50.0,32.0,27.0,,0.0,4.0,86.8,19.799999999999997,W-NW,Fair/clear
20260608T035658-0400,2026-06-08T07:56:58.200616+00:00,2026-06-08T01:56:57.869228-06:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.1,9,67.0,67.0,50.0,32.0,27.0,,0.0,5.0,86.8,19.799999999999997,W-NW,Fair/clear
