snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,75°F or below,lte,75,0.11164664881602274,0.0015,0.9985,0.11014664881602274,0.001,0.002,0.001,5032.812268000001,5926.34081,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,76-77°F,eq,76,0.3099848906779289,0.0015,0.9985,0.3084848906779289,0.001,0.002,0.004,1272.136612,1594.97078,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,78-79°F,eq,78,0.5075935516059237,0.0155,0.9845,0.49209355160592366,0.014,0.017,0.026,706.3792589999999,868.25476,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,80-81°F,eq,80,0.05420220653738485,0.09,0.91,-0.03579779346261515,0.081,0.099,0.087,836.34174,1023.4576,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,82-83°F,eq,82,0.015007032331600303,0.315,0.685,-0.2999929676683997,0.28,0.35,0.29,2223.096989999999,1271.8836,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,84-85°F,eq,84,0.0015492656110094652,0.31,0.69,-0.3084507343889905,0.27,0.35,0.27,1642.1082479999998,704.4053,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,86-87°F,eq,86,1.4380703439518472e-05,0.165,0.835,-0.1649856192965605,0.15,0.18,0.19,1496.0727790000003,1135.9703,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,88-89°F,eq,88,1.8814444797581824e-06,0.1035,0.8965,-0.10349811855552024,0.09,0.117,0.117,1487.157481,1014.7161,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,90-91°F,eq,90,1.31206535280337e-07,0.003,0.997,-0.00299986879346472,0.002,0.004,0.011,3173.5495389999996,3496.90608,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,92-93°F,eq,92,1.069721455669494e-08,0.0015,0.9985,-0.0014999893027854434,0.001,0.002,0.011,5304.151378000002,3481.34967,active,,,,,77.0,77.9,
20260608T020404-0400,2026-06-08T06:04:04.896939+00:00,2026-06-08T02:04:04.896939-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T05:53:53.710428Z,v0.5.0 HGBC feature-based ML model,79,0.3185651894023504,94°F or higher,gte,94,3.684610328505573e-10,0.0015,0.9985,-0.001499999631538967,0.001,0.002,0.008,2477.280571000001,3229.66988,active,,,,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,75°F or below,lte,75,0.10979517700146799,0.001,0.999,0.10879517700146799,,0.002,0.001,5032.812268000001,5804.67687,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,76-77°F,eq,76,0.27287832878000107,0.0015,0.9985,0.27137832878000107,0.001,0.002,0.004,1272.136612,1594.97078,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,78-79°F,eq,78,0.48903767698188616,0.0155,0.9845,0.47353767698188615,0.014,0.017,0.026,706.3792589999999,868.25476,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,80-81°F,eq,80,0.113779305638478,0.1295,0.8705,-0.015720694361522,0.099,0.16,0.099,872.44174,952.70061,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,82-83°F,eq,82,0.011851822734904042,0.29,0.71,-0.27814817726509594,0.28,0.3,0.29,2223.096989999999,1089.2985,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,84-85°F,eq,84,0.002612198257496069,0.31,0.69,-0.3073878017425039,0.27,0.35,0.27,1642.1082479999998,704.4053,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,86-87°F,eq,86,3.785742379475656e-05,0.175,0.825,-0.17496214257620524,0.16,0.19,0.19,1496.0727790000003,1123.5309,active,,71.0,91.0,,77.0,77.9,
20260608T021427-0400,2026-06-08T06:14:27.567887+00:00,2026-06-08T02:14:27.567887-04:00,highest-temperature-in-denver-on-june-8-2026,2026-06-08T06:06:14.626686Z,v0.5.0 HGBC feature-based ML model,79,0.3419433632436753,88-89°F,eq,88,6.716273720611363e-06,0.105,0.895,-0.10499328372627939,0.09,0.12,0.117,1487.157481,963.41259,active,,71.0,91.0,,77.0,77.9,
